date,city,category,sku,demand,unit_price,inventory_level,lead_time_days,promotion_flag,festival
2024-04-27,Delhi,Footwear,SKU_APP_002,21,1723.9,53,3,0,none
2022-06-22,Mumbai,Sportswear,SKU_SPO_008,27,2175.49,282,1,0,none
2022-05-09,Bangalore,Accessories,SKU_ACC_002,17,1421.98,221,1,0,none
2022-01-03,Ahmedabad,Sportswear,SKU_APP_007,29,2691.43,117,2,0,none
2024-06-13,Chennai,Sportswear,SKU_ACC_009,14,506.71,345,4,0,none
2024-06-14,Delhi,Apparel,SKU_SPO_003,24,3822.75,153,4,0,none
2024-01-30,Chennai,Sportswear,SKU_FOO_010,17,2120.34,241,2,0,none
2022-03-11,Ahmedabad,Accessories,SKU_ACC_003,23,1283.46,107,5,0,none
2022-02-21,Delhi,Apparel,SKU_SPO_007,16,463.44,212,4,0,none
2023-03-13,Kolkata,Footwear,SKU_FOO_005,28,1053.55,205,3,0,none
2023-01-13,Delhi,Electronics,SKU_ELE_006,20,534.4,225,3,1,none
2024-02-10,Ahmedabad,Accessories,SKU_ELE_006,23,3720.7,119,4,0,none
2024-01-21,Bangalore,Electronics,SKU_ACC_006,19,3976.96,289,5,0,none
2022-04-04,Mumbai,Electronics,SKU_FOO_009,16,1474.03,166,5,0,none
2023-07-13,Kolkata,Sportswear,SKU_APP_002,23,662.98,344,4,0,none
2023-08-10,Bangalore,Apparel,SKU_ELE_004,20,1941.73,138,1,0,none
2023-08-26,Kolkata,Electronics,SKU_SPO_007,23,1742.58,214,2,0,none
2022-03-27,Ahmedabad,Footwear,SKU_SPO_004,17,2592.52,339,1,0,none
2023-06-02,Delhi,Apparel,SKU_ACC_001,19,568.53,213,5,0,none
2024-01-12,Delhi,Sportswear,SKU_SPO_006,12,1650.88,354,1,0,none
2023-03-06,Pune,Accessories,SKU_ELE_004,24,2030.16,370,5,0,none
2024-05-12,Pune,Footwear,SKU_SPO_009,19,3619.86,179,5,0,none
2024-04-08,Bangalore,Electronics,SKU_ACC_010,18,2442.15,97,3,0,none
2022-02-12,Hyderabad,Sportswear,SKU_ACC_008,17,3108.85,209,3,0,none
2024-04-03,Delhi,Electronics,SKU_ELE_002,29,3155.36,184,2,0,none
2023-12-11,Ahmedabad,Electronics,SKU_SPO_005,12,3706.66,135,3,0,none
2023-01-05,Bangalore,Accessories,SKU_FOO_003,16,1930.48,110,5,0,none
2023-02-08,Delhi,Apparel,SKU_APP_004,26,1247.63,119,4,0,none
2022-10-30,Chennai,Footwear,SKU_SPO_001,44,3370.73,62,4,1,diwali
2022-07-01,Kolkata,Apparel,SKU_ACC_005,21,2603.08,327,5,1,none
2022-06-18,Bangalore,Electronics,SKU_SPO_001,17,2380.43,157,4,0,none
2022-07-22,Bangalore,Sportswear,SKU_ELE_009,21,507.26,148,4,0,none
2023-12-07,Ahmedabad,Electronics,SKU_APP_002,18,3006.24,239,4,0,none
2023-06-27,Bangalore,Sportswear,SKU_ELE_001,24,1927.91,132,1,1,none
2022-04-12,Ahmedabad,Accessories,SKU_SPO_002,11,3960.17,375,1,1,none
2023-07-30,Bangalore,Footwear,SKU_ACC_010,25,2987.53,228,4,0,none
2022-12-12,Hyderabad,Apparel,SKU_ELE_008,30,1738.05,270,5,0,none
2023-08-26,Hyderabad,Apparel,SKU_APP_001,19,1467.7,158,5,0,none
2023-03-18,Ahmedabad,Sportswear,SKU_ACC_010,18,1568.95,58,2,0,none
2022-09-07,Ahmedabad,Electronics,SKU_FOO_007,21,2715.57,361,4,0,none
2022-07-02,Delhi,Apparel,SKU_APP_007,15,1178.53,168,5,0,none
2022-10-29,Mumbai,Apparel,SKU_ELE_006,26,2092.83,381,1,0,diwali
2024-05-27,Hyderabad,Apparel,SKU_ACC_004,16,2467.08,196,2,0,none
2024-05-12,Mumbai,Accessories,SKU_FOO_006,16,981.03,389,4,0,none
2022-10-07,Mumbai,Accessories,SKU_FOO_002,27,1111.02,186,3,0,none
2023-12-18,Hyderabad,Apparel,SKU_FOO_003,18,3778.89,202,2,0,none
2022-03-30,Pune,Footwear,SKU_ACC_003,23,2638.02,77,3,0,none
2024-03-15,Mumbai,Sportswear,SKU_SPO_008,13,854.43,143,4,0,none
2023-03-01,Bangalore,Accessories,SKU_FOO_010,23,930.84,126,1,0,none
2022-10-12,Pune,Footwear,SKU_ELE_010,13,2872.61,182,5,0,none
2023-11-02,Delhi,Apparel,SKU_ELE_001,16,3808.95,147,5,0,none
2024-05-24,Kolkata,Sportswear,SKU_SPO_003,18,2551.16,368,3,0,none
2022-05-10,Ahmedabad,Accessories,SKU_SPO_003,16,1111.32,92,2,0,none
2022-09-05,Ahmedabad,Apparel,SKU_SPO_005,19,2721.02,206,2,0,none
2023-10-14,Chennai,Apparel,SKU_ELE_003,19,3952.83,363,2,0,none
2022-07-08,Delhi,Footwear,SKU_ELE_007,18,3292.31,174,5,0,none
2022-04-01,Bangalore,Accessories,SKU_ELE_008,14,2406.02,250,1,0,none
2023-07-22,Pune,Accessories,SKU_FOO_002,25,2086.71,344,4,0,none
2024-01-08,Pune,Accessories,SKU_SPO_008,19,693.17,323,4,0,none
2024-04-25,Delhi,Apparel,SKU_APP_002,17,3488.85,374,1,0,none
2024-04-18,Chennai,Sportswear,SKU_FOO_006,16,2564.85,340,4,1,none
2022-06-14,Kolkata,Sportswear,SKU_ELE_006,14,1972.37,64,5,0,none
2023-07-02,Delhi,Footwear,SKU_SPO_009,17,527.19,363,5,0,none
2022-11-26,Mumbai,Apparel,SKU_ACC_004,34,1209.73,374,1,0,none
2023-06-25,Chennai,Accessories,SKU_ELE_010,18,941.83,313,1,0,none
2022-03-21,Mumbai,Electronics,SKU_SPO_004,16,3602.05,370,2,0,none
2024-05-19,Delhi,Apparel,SKU_ELE_001,14,3514.0,374,3,0,none
2022-06-18,Kolkata,Electronics,SKU_APP_003,20,2628.36,248,3,1,none
2023-06-29,Kolkata,Electronics,SKU_ELE_001,26,906.83,132,3,1,none
2022-04-03,Bangalore,Electronics,SKU_SPO_001,25,1708.29,261,4,0,none
2023-09-16,Ahmedabad,Footwear,SKU_FOO_004,21,719.83,330,1,0,none
2023-01-14,Kolkata,Electronics,SKU_APP_003,23,2563.83,60,1,0,none
2022-07-28,Pune,Sportswear,SKU_FOO_010,22,2640.96,355,1,0,none
2022-07-13,Bangalore,Electronics,SKU_APP_008,22,3493.72,152,3,1,none
2022-09-21,Chennai,Sportswear,SKU_FOO_008,24,657.07,207,1,0,none
2022-09-04,Ahmedabad,Apparel,SKU_ACC_006,19,454.72,251,1,0,none
2023-09-22,Mumbai,Apparel,SKU_APP_001,20,3159.27,302,3,0,none
2023-03-24,Ahmedabad,Apparel,SKU_FOO_008,16,3523.78,153,4,0,none
2024-01-10,Bangalore,Sportswear,SKU_SPO_004,23,1764.99,334,3,0,none
2023-06-05,Pune,Accessories,SKU_ELE_002,18,3199.33,300,3,1,none
2023-12-12,Chennai,Apparel,SKU_SPO_002,20,2890.81,100,2,1,none
2023-04-24,Pune,Sportswear,SKU_ELE_009,14,3485.73,368,1,1,none
2022-10-04,Mumbai,Apparel,SKU_ELE_007,12,1588.81,193,1,0,none
2022-05-09,Delhi,Apparel,SKU_ELE_002,21,377.88,390,2,1,none
2022-10-29,Pune,Accessories,SKU_FOO_001,25,548.94,255,2,0,diwali
2023-07-28,Pune,Sportswear,SKU_FOO_005,21,3593.75,110,5,1,none
2023-05-29,Hyderabad,Electronics,SKU_ACC_006,19,2764.79,270,3,0,none
2022-12-26,Mumbai,Accessories,SKU_SPO_007,20,1650.52,371,3,1,none
2024-04-22,Kolkata,Apparel,SKU_ACC_010,20,1118.8,201,2,0,none
2022-12-23,Pune,Sportswear,SKU_ACC_008,18,2594.75,121,1,0,none
2023-04-11,Bangalore,Apparel,SKU_SPO_009,16,296.43,345,3,0,none
2022-06-21,Delhi,Electronics,SKU_ELE_010,29,1593.56,234,3,0,none
2024-01-27,Kolkata,Footwear,SKU_FOO_001,16,3784.19,166,4,0,none
2022-03-29,Ahmedabad,Apparel,SKU_ACC_005,18,2526.66,153,5,0,none
2023-05-15,Pune,Sportswear,SKU_FOO_005,19,3244.12,267,5,1,none
2024-06-14,Pune,Accessories,SKU_SPO_001,25,3315.98,50,5,0,none
2022-03-24,Delhi,Sportswear,SKU_SPO_006,27,1079.57,148,2,0,none
2023-06-01,Ahmedabad,Apparel,SKU_APP_007,21,1403.92,154,1,0,none
2024-05-10,Mumbai,Apparel,SKU_ELE_009,13,1264.7,121,1,0,none
2023-07-05,Bangalore,Apparel,SKU_SPO_002,19,3036.68,256,1,0,none
2024-06-14,Kolkata,Footwear,SKU_ELE_003,19,1440.99,319,2,0,none
2022-11-18,Ahmedabad,Sportswear,SKU_ACC_006,13,2003.11,343,4,0,none
2023-04-10,Delhi,Sportswear,SKU_SPO_001,19,3832.52,180,3,0,none
2024-03-23,Mumbai,Accessories,SKU_SPO_004,16,2994.41,254,1,0,none
2023-08-10,Kolkata,Accessories,SKU_APP_009,20,480.0,289,4,0,none
2023-09-05,Bangalore,Electronics,SKU_SPO_007,21,2360.2,290,4,1,none
2022-05-21,Mumbai,Accessories,SKU_ELE_002,20,670.22,339,3,0,none
2023-08-28,Chennai,Sportswear,SKU_ELE_005,24,1529.92,97,5,0,none
2023-09-23,Bangalore,Apparel,SKU_ACC_008,16,3656.45,162,3,0,none
2024-03-10,Chennai,Apparel,SKU_FOO_003,18,970.99,336,1,0,none
2023-09-13,Ahmedabad,Apparel,SKU_FOO_003,22,566.29,123,1,0,none
2023-07-09,Kolkata,Electronics,SKU_ACC_008,16,1622.11,223,1,0,none
2022-05-16,Bangalore,Apparel,SKU_ELE_006,23,3205.01,290,3,0,none
2022-11-26,Mumbai,Accessories,SKU_APP_009,24,635.8,179,5,0,none
2023-12-30,Mumbai,Sportswear,SKU_ELE_009,17,3869.73,84,1,0,none
2023-01-30,Hyderabad,Electronics,SKU_FOO_006,17,2546.5,60,2,0,none
2022-06-05,Ahmedabad,Electronics,SKU_SPO_003,16,791.76,85,2,0,none
2022-02-08,Pune,Sportswear,SKU_SPO_007,27,1684.64,151,4,0,none
2022-10-09,Hyderabad,Electronics,SKU_SPO_002,19,2591.13,116,4,0,none
2024-04-19,Pune,Sportswear,SKU_FOO_001,15,1469.96,80,5,0,none
2024-05-19,Hyderabad,Electronics,SKU_FOO_001,20,418.46,374,3,0,none
2023-06-22,Bangalore,Footwear,SKU_ACC_004,24,3626.3,150,1,0,none
2023-06-28,Bangalore,Apparel,SKU_FOO_004,19,3390.84,307,4,0,none
2022-02-15,Kolkata,Electronics,SKU_APP_005,18,208.33,391,4,0,none
2023-10-30,Kolkata,Sportswear,SKU_ELE_001,16,928.74,139,4,0,none
2022-09-01,Kolkata,Sportswear,SKU_SPO_005,23,2700.38,96,2,0,none
2023-07-01,Ahmedabad,Accessories,SKU_ELE_007,23,2569.92,326,1,1,none
2023-03-26,Pune,Footwear,SKU_ACC_008,28,3281.11,143,5,0,none
2022-10-05,Mumbai,Electronics,SKU_ACC_006,20,2086.69,304,5,1,none
2024-01-24,Chennai,Electronics,SKU_SPO_009,14,1613.19,305,2,0,none
2023-02-10,Kolkata,Footwear,SKU_ACC_008,19,2801.46,230,1,0,none
2024-06-08,Delhi,Electronics,SKU_ELE_009,17,3330.63,85,3,0,none
2024-02-10,Pune,Sportswear,SKU_ELE_006,26,1065.72,290,3,0,none
2022-02-15,Bangalore,Electronics,SKU_ACC_010,17,2407.07,281,5,0,none
2024-01-19,Hyderabad,Sportswear,SKU_APP_003,13,2209.31,288,5,0,none
2023-06-04,Chennai,Accessories,SKU_FOO_002,23,2528.11,184,2,0,none
2024-02-11,Hyderabad,Sportswear,SKU_ACC_004,20,3252.56,334,3,0,none
2022-09-28,Pune,Sportswear,SKU_APP_010,25,3164.72,112,1,0,none
2023-07-10,Bangalore,Footwear,SKU_SPO_003,17,3389.57,270,1,0,none
2022-08-26,Pune,Electronics,SKU_FOO_003,9,1517.26,265,4,0,none
2022-06-16,Bangalore,Apparel,SKU_APP_006,19,3646.21,58,3,1,none
2023-01-11,Kolkata,Accessories,SKU_ELE_003,17,2283.95,79,2,0,none
2023-08-11,Bangalore,Apparel,SKU_ELE_001,19,1194.04,295,4,0,none
2023-10-31,Kolkata,Footwear,SKU_FOO_005,31,3974.37,325,5,0,none
2022-07-20,Ahmedabad,Sportswear,SKU_APP_003,16,817.07,69,2,0,none
2024-01-16,Delhi,Sportswear,SKU_ELE_010,24,2384.94,148,2,0,none
2022-08-20,Delhi,Sportswear,SKU_APP_010,19,2770.45,252,2,0,none
2023-03-22,Pune,Sportswear,SKU_ELE_009,30,1287.48,244,2,0,none
2023-12-25,Delhi,Accessories,SKU_ELE_007,15,3395.25,80,4,0,none
2023-02-22,Hyderabad,Accessories,SKU_FOO_009,14,2263.43,89,2,0,none
2022-06-03,Mumbai,Sportswear,SKU_APP_007,20,3223.22,240,1,1,none
2023-01-03,Ahmedabad,Footwear,SKU_FOO_007,35,3868.34,353,4,0,none
2023-12-26,Delhi,Apparel,SKU_SPO_002,19,1314.89,137,1,0,none
2022-03-28,Pune,Footwear,SKU_APP_008,17,3341.32,351,4,1,none
2023-06-14,Bangalore,Sportswear,SKU_ELE_008,17,1747.31,69,3,1,none
2023-12-04,Kolkata,Footwear,SKU_ELE_001,21,3845.37,178,4,0,none
2024-03-30,Hyderabad,Sportswear,SKU_APP_010,14,1579.53,353,3,1,none
2022-02-23,Bangalore,Sportswear,SKU_ELE_004,24,1087.56,94,1,0,none
2023-12-29,Chennai,Apparel,SKU_ACC_006,18,1546.4,351,2,1,none
2022-02-11,Ahmedabad,Sportswear,SKU_ELE_004,16,2735.75,360,1,0,none
2022-12-15,Mumbai,Accessories,SKU_SPO_008,19,3101.07,311,4,0,none
2022-08-18,Delhi,Electronics,SKU_ELE_003,28,1720.12,361,3,0,none
2024-01-12,Ahmedabad,Apparel,SKU_ACC_008,16,3849.21,206,1,1,none
2023-11-25,Pune,Apparel,SKU_FOO_004,25,3418.33,100,4,0,none
2023-03-12,Pune,Footwear,SKU_SPO_003,22,263.86,362,2,0,none
2022-05-21,Hyderabad,Electronics,SKU_ELE_004,19,1786.39,84,2,0,none
2022-10-15,Hyderabad,Accessories,SKU_ACC_002,14,2659.1,125,1,0,none
2024-04-30,Delhi,Apparel,SKU_ELE_010,20,534.89,147,1,0,none
2024-04-28,Hyderabad,Footwear,SKU_APP_010,14,3482.02,246,4,0,none
2022-11-18,Bangalore,Electronics,SKU_ACC_001,24,2750.25,329,3,0,none
2023-08-17,Hyderabad,Footwear,SKU_ACC_002,19,2778.58,82,3,1,none
2023-03-18,Ahmedabad,Sportswear,SKU_FOO_005,17,1217.82,247,2,0,none
2022-06-16,Kolkata,Electronics,SKU_SPO_004,16,2375.03,387,3,1,none
2024-04-25,Hyderabad,Accessories,SKU_SPO_009,25,2486.89,333,3,1,none
2023-07-20,Delhi,Footwear,SKU_ELE_004,30,3588.32,155,5,0,none
2023-04-08,Delhi,Apparel,SKU_ELE_001,22,3944.97,321,3,1,none
2023-04-01,Bangalore,Electronics,SKU_APP_007,21,462.67,274,1,0,none
2022-03-14,Mumbai,Electronics,SKU_ELE_010,21,2472.94,130,5,0,none
2023-12-26,Hyderabad,Sportswear,SKU_APP_008,17,2869.07,318,5,1,none
2023-11-14,Bangalore,Footwear,SKU_FOO_005,24,2878.42,258,5,1,diwali
2022-09-27,Pune,Footwear,SKU_ELE_009,21,1245.31,366,2,1,none
2022-08-07,Chennai,Electronics,SKU_APP_006,17,771.9,239,5,0,none
2023-10-10,Pune,Electronics,SKU_FOO_005,19,3429.42,93,1,1,none
2023-07-01,Hyderabad,Apparel,SKU_APP_003,25,2982.97,57,1,1,none
2023-10-20,Kolkata,Accessories,SKU_APP_003,14,3414.59,381,4,1,none
2022-07-02,Delhi,Apparel,SKU_APP_003,25,2785.44,266,3,0,none
2022-03-19,Bangalore,Footwear,SKU_SPO_006,30,246.94,250,5,0,holi
2022-11-04,Kolkata,Apparel,SKU_APP_008,20,1922.56,384,2,0,none
2024-02-04,Kolkata,Apparel,SKU_FOO_008,22,3513.14,362,4,0,none
2022-11-24,Hyderabad,Accessories,SKU_FOO_004,20,2120.43,300,1,0,none
2023-02-25,Chennai,Footwear,SKU_SPO_001,21,701.43,370,3,0,none
2022-08-24,Hyderabad,Sportswear,SKU_SPO_007,19,3410.98,146,2,0,none
2024-04-13,Chennai,Accessories,SKU_APP_004,17,1346.25,89,1,1,none
2024-04-28,Bangalore,Electronics,SKU_ELE_010,17,2230.03,386,3,0,none
2023-08-12,Pune,Electronics,SKU_SPO_004,20,202.2,128,5,0,none
2024-06-04,Delhi,Electronics,SKU_APP_004,24,923.09,276,1,0,none
2023-04-07,Mumbai,Footwear,SKU_APP_006,15,544.44,365,1,0,none
2023-08-08,Chennai,Sportswear,SKU_FOO_007,12,2442.07,281,4,0,none
2023-06-23,Bangalore,Sportswear,SKU_SPO_008,11,1601.69,310,4,1,none
2022-02-07,Delhi,Electronics,SKU_SPO_001,20,3517.77,170,2,0,none
2024-02-05,Bangalore,Sportswear,SKU_SPO_007,23,1564.06,276,5,0,none
2023-03-02,Ahmedabad,Electronics,SKU_ELE_002,22,1550.49,248,3,1,none
2023-08-21,Bangalore,Sportswear,SKU_SPO_006,25,347.58,269,4,0,none
2024-05-18,Pune,Electronics,SKU_APP_005,18,915.98,316,1,0,none
2023-03-10,Mumbai,Electronics,SKU_ELE_006,17,497.31,87,2,1,none
2022-12-25,Bangalore,Accessories,SKU_APP_001,19,2150.01,247,2,0,none
2022-01-31,Delhi,Footwear,SKU_ACC_004,14,3749.92,151,5,0,none
2022-07-24,Pune,Electronics,SKU_APP_008,20,2639.63,191,4,0,none
2023-12-06,Chennai,Footwear,SKU_FOO_005,19,870.28,335,1,0,none
2024-01-12,Kolkata,Sportswear,SKU_FOO_009,32,374.95,250,4,0,none
2022-06-30,Kolkata,Sportswear,SKU_ACC_005,18,3720.75,143,1,0,none
2024-01-27,Ahmedabad,Sportswear,SKU_FOO_002,20,1855.99,113,2,1,none
2022-02-09,Delhi,Accessories,SKU_APP_005,14,3722.48,65,2,1,none
2024-04-20,Pune,Footwear,SKU_FOO_010,16,1376.38,295,5,0,none
2023-02-27,Delhi,Apparel,SKU_FOO_010,12,886.52,189,2,0,none
2022-06-06,Mumbai,Accessories,SKU_ACC_001,19,2389.88,397,2,0,none
2022-06-17,Bangalore,Apparel,SKU_SPO_003,13,2877.56,226,4,0,none
2023-11-01,Ahmedabad,Accessories,SKU_FOO_001,19,3838.62,156,3,0,none
2023-10-04,Hyderabad,Electronics,SKU_SPO_010,18,2317.27,208,1,0,none
2022-03-23,Bangalore,Accessories,SKU_ACC_009,18,3386.21,283,3,0,none
2023-10-30,Delhi,Sportswear,SKU_ACC_010,26,1300.93,63,1,0,none
2023-11-18,Chennai,Apparel,SKU_APP_007,19,1429.17,178,3,0,none
2024-03-10,Kolkata,Footwear,SKU_ELE_009,28,543.97,208,1,0,none
2023-08-23,Chennai,Electronics,SKU_ACC_008,15,2260.23,148,3,0,none
2022-04-12,Pune,Apparel,SKU_FOO_004,22,2672.63,320,2,1,none
2024-01-30,Hyderabad,Apparel,SKU_ACC_008,23,3723.55,95,5,0,none
2023-12-19,Pune,Sportswear,SKU_ELE_009,17,1182.29,160,2,0,none
2022-03-30,Bangalore,Accessories,SKU_SPO_010,5,351.05,77,5,0,none
2022-12-11,Bangalore,Electronics,SKU_ELE_007,25,1286.45,319,4,0,none
2024-03-10,Hyderabad,Footwear,SKU_ACC_008,19,2092.13,333,4,0,none
2022-11-06,Bangalore,Electronics,SKU_ELE_001,18,2461.0,270,5,1,none
2023-08-31,Ahmedabad,Accessories,SKU_APP_001,30,2168.93,204,5,0,none
2023-03-16,Ahmedabad,Footwear,SKU_SPO_008,20,2034.22,156,2,0,none
2022-06-08,Delhi,Sportswear,SKU_APP_007,28,1535.84,163,1,0,none
2022-04-24,Bangalore,Footwear,SKU_ELE_010,16,2651.71,257,1,0,none
2023-06-20,Pune,Sportswear,SKU_ELE_004,21,1519.33,327,5,0,none
2022-06-12,Bangalore,Electronics,SKU_SPO_001,24,796.37,88,3,0,none
2022-10-13,Pune,Electronics,SKU_FOO_007,22,1522.57,395,2,0,none
2024-05-14,Ahmedabad,Footwear,SKU_ACC_008,21,278.03,194,5,0,none
2022-02-24,Pune,Apparel,SKU_FOO_004,17,3823.36,169,5,0,none
2023-07-30,Mumbai,Accessories,SKU_ELE_007,10,1301.16,176,4,0,none
2022-02-02,Mumbai,Accessories,SKU_SPO_002,27,2975.76,330,2,0,none
2023-07-12,Bangalore,Apparel,SKU_ACC_002,16,2446.36,349,3,0,none
2024-01-01,Ahmedabad,Accessories,SKU_ELE_010,24,1819.02,327,4,0,none
2024-03-11,Mumbai,Electronics,SKU_FOO_001,20,2088.75,396,2,0,none
2022-07-15,Bangalore,Sportswear,SKU_ELE_004,24,639.76,156,3,0,none
2024-02-04,Chennai,Electronics,SKU_ELE_002,19,3004.86,173,5,0,none
2023-03-24,Kolkata,Sportswear,SKU_ACC_009,25,932.73,111,3,1,none
2024-03-08,Chennai,Accessories,SKU_FOO_005,15,3944.3,364,4,1,none
2024-01-18,Ahmedabad,Footwear,SKU_ELE_002,15,2589.71,282,3,1,none
2023-08-14,Mumbai,Sportswear,SKU_ELE_003,24,2825.88,248,2,0,none
2022-04-02,Mumbai,Sportswear,SKU_APP_001,25,856.55,365,1,0,none
2023-08-31,Hyderabad,Footwear,SKU_ACC_001,25,2039.56,382,1,0,none
2022-08-16,Bangalore,Apparel,SKU_ELE_001,20,2229.81,64,4,1,none
2022-10-13,Chennai,Sportswear,SKU_ACC_009,23,487.14,272,1,0,none
2024-05-23,Hyderabad,Electronics,SKU_SPO_006,13,3215.31,146,5,1,none
2022-08-23,Kolkata,Accessories,SKU_ACC_006,23,3396.01,136,1,0,none
2022-04-12,Pune,Footwear,SKU_APP_004,12,1005.9,106,1,1,none
2024-02-03,Chennai,Accessories,SKU_FOO_003,13,2662.41,382,4,0,none
2022-05-20,Mumbai,Sportswear,SKU_FOO_008,13,2460.89,242,2,1,none
2024-04-14,Chennai,Apparel,SKU_ACC_004,17,3324.03,388,5,0,none
2023-10-17,Pune,Apparel,SKU_FOO_007,24,1917.08,222,3,0,none
2024-01-22,Kolkata,Accessories,SKU_SPO_006,14,2669.02,225,2,0,none
2022-09-23,Chennai,Footwear,SKU_FOO_003,14,2639.31,365,1,0,none
2022-12-08,Bangalore,Footwear,SKU_FOO_003,22,2518.33,99,4,1,none
2023-07-27,Hyderabad,Sportswear,SKU_FOO_007,15,545.17,178,2,0,none
2023-06-19,Kolkata,Accessories,SKU_ELE_010,27,406.31,136,5,0,none
2023-06-07,Ahmedabad,Electronics,SKU_FOO_004,21,3656.35,291,5,0,none
2022-01-16,Chennai,Footwear,SKU_FOO_008,19,1725.07,280,3,0,none
2023-07-15,Ahmedabad,Footwear,SKU_APP_006,12,1239.86,280,5,0,none
2024-05-27,Ahmedabad,Electronics,SKU_APP_010,17,2763.63,377,1,0,none
2022-12-02,Chennai,Electronics,SKU_APP_007,22,524.73,109,1,0,none
2023-01-25,Bangalore,Electronics,SKU_ELE_010,20,3412.93,236,2,0,none
2022-06-19,Mumbai,Footwear,SKU_ELE_010,24,1976.12,301,1,0,none
2022-04-29,Pune,Footwear,SKU_ACC_004,15,3753.67,93,4,0,none
2022-02-11,Bangalore,Accessories,SKU_ELE_009,21,1798.95,51,4,1,none
2022-01-10,Mumbai,Footwear,SKU_FOO_004,16,470.74,367,3,0,none
2023-03-06,Chennai,Accessories,SKU_ACC_005,17,1272.47,268,3,0,none
2023-04-13,Chennai,Sportswear,SKU_ACC_003,22,1188.18,386,5,1,none
2022-02-18,Kolkata,Sportswear,SKU_ELE_003,28,710.26,111,1,1,none
2024-02-16,Ahmedabad,Electronics,SKU_SPO_004,16,1108.59,126,4,1,none
2022-07-26,Ahmedabad,Apparel,SKU_FOO_001,22,2719.56,77,1,0,none
2023-11-10,Chennai,Apparel,SKU_ELE_008,25,2009.58,328,4,0,diwali
2023-05-29,Pune,Electronics,SKU_SPO_002,25,2905.54,242,5,0,none
2023-08-03,Delhi,Apparel,SKU_ACC_009,19,3389.51,292,5,0,none
2024-03-30,Pune,Electronics,SKU_APP_009,16,2711.73,275,3,1,none
2022-07-29,Delhi,Footwear,SKU_ACC_001,14,1335.13,166,5,0,none
2022-05-19,Delhi,Sportswear,SKU_FOO_001,16,1912.82,92,3,1,none
2022-02-06,Hyderabad,Electronics,SKU_APP_003,16,869.09,378,5,1,none
2022-08-06,Pune,Sportswear,SKU_ELE_004,15,3341.48,116,4,1,none
2023-04-01,Mumbai,Electronics,SKU_FOO_007,23,717.17,194,4,0,none
2023-05-27,Hyderabad,Electronics,SKU_APP_004,20,3589.99,222,3,0,none
2022-10-05,Chennai,Apparel,SKU_FOO_005,28,1164.79,354,1,0,none
2022-06-29,Delhi,Accessories,SKU_SPO_005,24,1359.89,258,2,0,none
2023-06-01,Chennai,Electronics,SKU_APP_005,14,869.18,147,4,1,none
2022-05-10,Bangalore,Footwear,SKU_ELE_006,29,2371.91,237,3,1,none
2023-10-07,Chennai,Sportswear,SKU_APP_006,30,262.1,337,5,0,none
2023-09-03,Ahmedabad,Electronics,SKU_FOO_002,20,1124.38,135,1,0,none
2023-11-03,Kolkata,Apparel,SKU_ELE_004,15,3376.54,244,2,0,none
2024-01-18,Ahmedabad,Electronics,SKU_APP_002,16,1363.09,115,4,0,none
2023-10-21,Hyderabad,Accessories,SKU_APP_007,20,770.86,96,1,0,none
2022-12-25,Delhi,Sportswear,SKU_FOO_001,23,3475.64,282,4,0,none
2023-09-19,Chennai,Electronics,SKU_SPO_010,26,692.88,254,3,0,none
2022-01-04,Chennai,Electronics,SKU_ELE_001,21,620.39,98,1,0,none
2023-08-22,Delhi,Apparel,SKU_APP_002,14,1068.93,252,2,0,none
2023-07-12,Kolkata,Apparel,SKU_FOO_006,15,2600.97,171,2,0,none
2022-03-24,Delhi,Sportswear,SKU_ELE_008,18,222.28,321,5,0,none
2022-06-03,Mumbai,Accessories,SKU_ACC_005,24,2577.5,281,2,0,none
2023-05-21,Chennai,Apparel,SKU_SPO_009,17,867.25,82,4,0,none
2023-05-24,Bangalore,Accessories,SKU_SPO_010,19,2319.81,253,3,1,none
2024-03-28,Bangalore,Footwear,SKU_ELE_006,18,1013.39,320,5,0,none
2024-03-04,Pune,Sportswear,SKU_FOO_006,19,1472.79,106,2,1,none
2024-04-18,Bangalore,Electronics,SKU_APP_006,15,2369.61,260,4,0,none
2024-03-10,Chennai,Apparel,SKU_ACC_008,16,1009.38,229,3,0,none
2023-09-15,Ahmedabad,Footwear,SKU_APP_010,25,300.77,109,2,0,none
2023-09-21,Ahmedabad,Apparel,SKU_ACC_007,21,381.55,151,2,0,none
2022-04-07,Mumbai,Electronics,SKU_APP_001,21,1167.21,383,1,0,none
2022-10-09,Delhi,Electronics,SKU_ACC_008,21,3167.3,292,3,0,none
2023-12-02,Bangalore,Sportswear,SKU_SPO_003,22,1725.72,253,1,0,none
2023-08-23,Hyderabad,Apparel,SKU_ACC_001,11,3620.56,303,1,0,none
2024-03-29,Hyderabad,Electronics,SKU_ACC_009,19,3739.6,105,3,0,none
2023-08-22,Chennai,Apparel,SKU_ACC_006,22,2367.26,113,5,0,none
2023-06-22,Bangalore,Electronics,SKU_APP_010,15,2266.98,248,3,0,none
2024-06-10,Chennai,Electronics,SKU_ELE_003,35,668.47,368,3,0,none
2023-03-05,Mumbai,Sportswear,SKU_SPO_010,25,3493.3,174,3,1,none
2023-06-27,Pune,Electronics,SKU_SPO_009,12,698.32,328,2,0,none
