date,distribution_region,product_name,brand,order_quantity,wholesale_unit_price_inr,warehouse_stock,dispatch_lead_time_days,bulk_discount_flag,season_event
2024-06-07,West,Bata Comfit Sandals,Bata,,310.32,167,4,1,School Admission Season
2024-06-07,West,Liberty Force-10 School Shoes,Liberty,73,412.85,325,2,1,School Admission Season
2024-06-07,West,Action Formal Leather Shoes,Action,17,554.36,47,3,1,School Admission Season
2024-06-08,North,Relaxo Hawai Slippers,Relaxo,85,85.8,373,2,1,School Admission Season
2024-06-08,North,Sparx Running Shoes SM-450,Sparx,45,675.29,147,4,1,School Admission Season
2024-06-08,North,Bata Comfit Sandals,Bata,185,305.68,655,2,1,School Admission Season
2024-06-08,North,Liberty Force-10 School Shoes,Liberty,48,403.48,153,3,1,School Admission Season
2024-06-08,North,Action Formal Leather Shoes,Action,14,574.08,56,3,1,School Admission Season
2024-06-08,South,Relaxo Hawai Slippers,Relaxo,85,86.1,230,4,1,School Admission Season
2024-06-08,South,Sparx Running Shoes SM-450,Sparx,39,656.06,166,1,1,School Admission Season
2024-06-08,South,Bata Comfit Sandals,Bata,31,331.71,101,4,1,School Admission Season
2024-06-08,South,Liberty Force-10 School Shoes,Liberty,33,397.84,160,2,1,School Admission Season
2024-06-08,South,Action Formal Leather Shoes,Action,11,605.57,38,1,1,School Admission Season
2024-06-08,West,Relaxo Hawai Slippers,Relaxo,79,82.86,275,3,1,School Admission Season
2024-06-08,West,Sparx Running Shoes SM-450,Sparx,37,624.64,155,4,1,School Admission Season
2024-06-08,West,Bata Comfit Sandals,Bata,46,319.98,161,1,1,School Admission Season
2024-06-08,West,Liberty Force-10 School Shoes,Liberty,45,429.36,120,1,1,School Admission Season
2024-06-08,West,Action Formal Leather Shoes,Action,16,592.31,78,3,1,School Admission Season
2024-06-09,North,Relaxo Hawai Slippers,Relaxo,96,88.13,443,2,1,School Admission Season
2024-06-09,North,Sparx Running Shoes SM-450,Sparx,39,634.87,155,3,1,School Admission Season
2024-06-09,North,Bata Comfit Sandals,Bata,35,336.06,171,4,1,School Admission Season
2024-06-09,North,Liberty Force-10 School Shoes,Liberty,49,,138,3,1,School Admission Season
2024-06-09,North,Action Formal Leather Shoes,Action,14,576.1,40,4,1,School Admission Season
2024-06-09,South,Relaxo Hawai Slippers,Relaxo,83,85.5,395,3,1,School Admission Season
2024-06-09,South,Sparx Running Shoes SM-450,Sparx,39,636.09,106,1,1,School Admission Season
2024-06-09,South,Bata Comfit Sandals,Bata,,316.13,188,1,1,School Admission Season
2024-06-09,South,Liberty Force-10 School Shoes,Liberty,51,402.18,139,2,1,School Admission Season
2024-06-09,South,Action Formal Leather Shoes,Action,13,596.05,46,1,1,School Admission Season
2024-06-09,West,Relaxo Hawai Slippers,Relaxo,85,83.54,318,3,1,School Admission Season
2024-06-09,West,Sparx Running Shoes SM-450,Sparx,34,672.39,93,3,1,School Admission Season
2024-06-09,West,Bata Comfit Sandals,Bata,,334.47,180,3,1,School Admission Season
2024-06-09,West,Liberty Force-10 School Shoes,Liberty,,411.92,226,3,1,School Admission Season
2024-06-09,West,Action Formal Leather Shoes,Action,14,607.54,64,4,1,School Admission Season
2024-06-10,North,Relaxo Hawai Slippers,Relaxo,134,88.24,495,3,1,School Admission Season
2024-06-10,North,Sparx Running Shoes SM-450,Sparx,60,640.78,234,2,1,School Admission Season
2024-06-10,North,Bata Comfit Sandals,Bata,54,300.66,158,2,1,School Admission Season
2024-06-10,North,Liberty Force-10 School Shoes,Liberty,,409.65,264,3,1,School Admission Season
2024-06-10,North,Action Formal Leather Shoes,Action,26,572.27,76,4,1,School Admission Season
2024-06-10,South,Relaxo Hawai Slippers,Relaxo,134,86.57,615,3,1,School Admission Season
2024-06-10,South,Sparx Running Shoes SM-450,Sparx,56,673.61,256,4,1,School Admission Season
2024-06-10,South,Bata Comfit Sandals,Bata,58,333.87,287,2,1,School Admission Season
2024-06-10,South,Liberty Force-10 School Shoes,Liberty,63,415.3,196,4,1,School Admission Season
2024-06-10,South,Action Formal Leather Shoes,Action,19,579.86,77,4,1,School Admission Season
2024-06-10,West,Relaxo Hawai Slippers,Relaxo,123,83.36,411,3,1,School Admission Season
2024-06-10,West,Sparx Running Shoes SM-450,Sparx,54,671.76,265,2,1,School Admission Season
2024-06-10,West,Bata Comfit Sandals,Bata,310,327.74,911,3,1,School Admission Season
2024-06-10,West,Liberty Force-10 School Shoes,Liberty,67,414.09,202,2,1,School Admission Season
2024-06-10,West,Action Formal Leather Shoes,Action,20,605.13,96,4,1,School Admission Season
2024-06-11,North,Relaxo Hawai Slippers,Relaxo,136,84.55,352,3,1,School Admission Season
2024-06-11,North,Sparx Running Shoes SM-450,Sparx,56,652.41,202,4,1,School Admission Season
2024-06-11,North,Bata Comfit Sandals,Bata,55,,243,1,1,School Admission Season
2024-06-11,North,Liberty Force-10 School Shoes,Liberty,280,420.02,1295,3,1,School Admission Season
2024-06-11,North,Action Formal Leather Shoes,Action,25,576.16,116,4,1,School Admission Season
2024-06-11,South,Relaxo Hawai Slippers,Relaxo,152,91.51,554,3,1,School Admission Season
2024-06-11,South,Sparx Running Shoes SM-450,Sparx,61,653.4,202,1,1,School Admission Season
2024-06-11,South,Bata Comfit Sandals,Bata,63,,160,2,1,School Admission Season
2024-06-11,South,Liberty Force-10 School Shoes,Liberty,65,420.81,178,2,1,School Admission Season
2024-06-11,South,Action Formal Leather Shoes,Action,23,582.48,78,2,1,School Admission Season
2024-06-11,West,Relaxo Hawai Slippers,Relaxo,127,,343,2,1,School Admission Season
2024-06-11,West,Sparx Running Shoes SM-450,Sparx,63,660.36,175,3,1,School Admission Season
2024-06-11,West,Bata Comfit Sandals,Bata,62,318.56,267,3,1,School Admission Season
2024-06-11,West,Liberty Force-10 School Shoes,Liberty,71,419.59,225,2,1,School Admission Season
2024-06-11,West,Action Formal Leather Shoes,Action,21,566.1,60,1,1,School Admission Season
2024-06-12,North,Relaxo Hawai Slippers,Relaxo,112,83.01,301,4,1,School Admission Season
2024-06-12,North,Sparx Running Shoes SM-450,Sparx,68,670.53,332,3,1,School Admission Season
2024-06-12,North,Bata Comfit Sandals,Bata,66,313.65,302,3,1,School Admission Season
2024-06-12,North,Liberty Force-10 School Shoes,Liberty,315,408.46,875,4,1,School Admission Season
2024-06-12,North,Action Formal Leather Shoes,Action,21,571.86,88,4,1,School Admission Season
2024-06-12,South,Relaxo Hawai Slippers,Relaxo,144,88.33,675,4,1,School Admission Season
2024-06-12,South,Sparx Running Shoes SM-450,Sparx,58,625.01,178,3,1,School Admission Season
2024-06-12,South,Bata Comfit Sandals,Bata,65,337.25,199,2,1,School Admission Season
2024-06-12,South,Liberty Force-10 School Shoes,Liberty,60,390.68,270,2,1,School Admission Season
2024-06-12,South,Action Formal Leather Shoes,Action,20,577.23,96,1,1,School Admission Season
2024-06-12,West,Relaxo Hawai Slippers,Relaxo,142,86.07,616,1,1,School Admission Season
2024-06-12,West,Sparx Running Shoes SM-450,Sparx,61,656.7,239,3,1,School Admission Season
2024-06-12,West,Bata Comfit Sandals,Bata,60,313.36,246,4,1,School Admission Season
2024-06-12,West,Liberty Force-10 School Shoes,Liberty,59,421.76,253,2,1,School Admission Season
2024-06-12,West,Action Formal Leather Shoes,Action,21,551.51,64,2,1,School Admission Season
2024-06-13,North,Relaxo Hawai Slippers,Relaxo,128,87.04,404,4,1,School Admission Season
2024-06-13,North,Sparx Running Shoes SM-450,Sparx,62,667.83,290,3,1,School Admission Season
2024-06-13,North,Bata Comfit Sandals,Bata,58,305.56,150,4,1,School Admission Season
2024-06-13,North,Liberty Force-10 School Shoes,Liberty,81,417.7,258,1,1,School Admission Season
2024-06-13,North,Action Formal Leather Shoes,Action,20,600.42,80,3,1,School Admission Season
2024-06-13,South,Relaxo Hawai Slippers,Relaxo,158,91.28,672,4,1,School Admission Season
2024-06-13,South,Sparx Running Shoes SM-450,Sparx,68,623.94,172,3,1,School Admission Season
2024-06-13,South,Bata Comfit Sandals,Bata,50,310.33,206,2,1,School Admission Season
2024-06-13,South,Liberty Force-10 School Shoes,Liberty,50,,145,4,1,School Admission Season
2024-06-13,South,Action Formal Leather Shoes,Action,22,584.2,105,1,1,School Admission Season
2024-06-13,West,Relaxo Hawai Slippers,Relaxo,131,91.67,394,2,1,School Admission Season
2024-06-13,West,Sparx Running Shoes SM-450,Sparx,63,657.54,266,4,1,School Admission Season
2024-06-13,West,Bata Comfit Sandals,Bata,57,339.46,230,1,1,School Admission Season
2024-06-13,West,Liberty Force-10 School Shoes,Liberty,62,418.73,304,2,1,School Admission Season
2024-06-13,West,Action Formal Leather Shoes,Action,21,,,1,1,School Admission Season
2024-06-14,North,Relaxo Hawai Slippers,Relaxo,142,86.32,686,1,1,School Admission Season
2024-06-14,North,Sparx Running Shoes SM-450,Sparx,55,656.14,258,3,1,School Admission Season
2024-06-14,North,Bata Comfit Sandals,Bata,54,318.63,186,4,1,School Admission Season
2024-06-14,North,Liberty Force-10 School Shoes,Liberty,68,396.41,270,1,1,School Admission Season
2024-06-14,North,Action Formal Leather Shoes,Action,19,589.22,53,4,1,School Admission Season
2024-06-14,South,Relaxo Hawai Slippers,Relaxo,130,83.25,434,4,1,School Admission Season
2024-06-14,South,Sparx Running Shoes SM-450,Sparx,59,677.15,251,3,1,School Admission Season
2024-06-14,South,Bata Comfit Sandals,Bata,56,308.74,154,2,1,School Admission Season
2024-06-14,South,Liberty Force-10 School Shoes,Liberty,66,400.66,309,3,1,School Admission Season
2024-06-14,South,Action Formal Leather Shoes,Action,22,586.72,91,3,1,School Admission Season
2024-06-14,West,Relaxo Hawai Slippers,Relaxo,138,85.13,489,2,1,School Admission Season
2024-06-14,West,Sparx Running Shoes SM-450,Sparx,51,653.42,182,1,1,School Admission Season
2024-06-14,West,Bata Comfit Sandals,Bata,59,304.7,162,3,1,School Admission Season
2024-06-14,West,Liberty Force-10 School Shoes,Liberty,72,422.67,293,2,1,School Admission Season
2024-06-14,West,Action Formal Leather Shoes,Action,22,563.5,59,2,1,School Admission Season
2024-06-15,North,Relaxo Hawai Slippers,Relaxo,106,83.0,273,4,1,School Admission Season
2024-06-15,North,Sparx Running Shoes SM-450,Sparx,37,622.73,98,1,1,School Admission Season
2024-06-15,North,Bata Comfit Sandals,Bata,35,308.72,143,3,1,School Admission Season
2024-06-15,North,Liberty Force-10 School Shoes,Liberty,38,395.41,158,1,1,School Admission Season
2024-06-15,North,Action Formal Leather Shoes,Action,14,602.46,69,1,1,School Admission Season
2024-06-15,South,Relaxo Hawai Slippers,Relaxo,82,80.18,262,2,1,School Admission Season
2024-06-15,South,Sparx Running Shoes SM-450,Sparx,30,670.91,85,3,1,School Admission Season
2024-06-15,South,Bata Comfit Sandals,Bata,195,327.05,803,4,1,School Admission Season
2024-06-15,South,Liberty Force-10 School Shoes,Liberty,35,402.4,127,3,1,School Admission Season
2024-06-15,South,Action Formal Leather Shoes,Action,15,591.94,69,4,1,School Admission Season
2024-06-15,West,Relaxo Hawai Slippers,Relaxo,94,81.04,317,1,1,School Admission Season
2024-06-15,West,Sparx Running Shoes SM-450,Sparx,37,635.35,183,4,1,School Admission Season
2024-06-15,West,Bata Comfit Sandals,Bata,36,313.87,97,2,1,School Admission Season
2024-06-15,West,Liberty Force-10 School Shoes,Liberty,41,422.91,150,2,1,School Admission Season
2024-06-15,West,Action Formal Leather Shoes,Action,15,608.13,73,4,1,School Admission Season
2024-06-16,North,Relaxo Hawai Slippers,Relaxo,80,82.96,240,2,0,none
2024-06-16,North,Sparx Running Shoes SM-450,Sparx,,674.32,119,3,0,none
2024-06-16,North,Bata Comfit Sandals,Bata,44,328.41,149,4,0,none
2024-06-16,North,Liberty Force-10 School Shoes,Liberty,38,420.54,,4,0,none
2024-06-16,North,Action Formal Leather Shoes,Action,14,596.84,70,4,0,none
2024-06-16,South,Relaxo Hawai Slippers,Relaxo,70,,299,1,0,none
2024-06-16,South,Sparx Running Shoes SM-450,Sparx,42,654.97,171,3,1,none
2024-06-16,South,Bata Comfit Sandals,Bata,37,318.43,161,3,0,none
2024-06-16,South,Liberty Force-10 School Shoes,Liberty,39,404.47,161,3,0,none
2024-06-16,South,Action Formal Leather Shoes,Action,14,606.66,58,3,0,none
2024-06-16,West,Relaxo Hawai Slippers,Relaxo,92,90.35,431,2,1,none
2024-06-16,West,Sparx Running Shoes SM-450,Sparx,45,676.57,210,4,0,none
2024-06-16,West,Bata Comfit Sandals,Bata,43,338.9,183,2,0,none
2024-06-16,West,Liberty Force-10 School Shoes,Liberty,36,423.91,121,4,0,none
2024-06-16,West,Action Formal Leather Shoes,Action,15,597.05,74,4,0,none
2024-06-17,North,Relaxo Hawai Slippers,Relaxo,137,83.55,390,1,1,Eid al-Adha
2024-06-17,North,Sparx Running Shoes SM-450,Sparx,50,629.28,137,2,1,Eid al-Adha
2024-06-17,North,Bata Comfit Sandals,Bata,58,307.17,177,4,1,Eid al-Adha
2024-06-17,North,Liberty Force-10 School Shoes,Liberty,58,425.48,206,3,1,Eid al-Adha
2024-06-17,North,Action Formal Leather Shoes,Action,20,590.97,76,2,1,Eid al-Adha
2024-06-17,South,Relaxo Hawai Slippers,Relaxo,137,88.07,425,1,1,Eid al-Adha
2024-06-17,South,Sparx Running Shoes SM-450,Sparx,176,663.59,572,3,1,Eid al-Adha
2024-06-17,South,Bata Comfit Sandals,Bata,61,331.53,169,1,1,Eid al-Adha
2024-06-17,South,Liberty Force-10 School Shoes,Liberty,45,425.4,,2,1,Eid al-Adha
2024-06-17,South,Action Formal Leather Shoes,Action,19,577.49,73,1,1,Eid al-Adha
2024-06-17,West,Relaxo Hawai Slippers,Relaxo,136,,,2,1,Eid al-Adha
2024-06-17,West,Sparx Running Shoes SM-450,Sparx,58,665.09,247,2,1,Eid al-Adha
2024-06-17,West,Bata Comfit Sandals,Bata,53,339.17,136,2,1,Eid al-Adha
2024-06-17,West,Liberty Force-10 School Shoes,Liberty,45,391.2,,2,1,Eid al-Adha
2024-06-17,West,Action Formal Leather Shoes,Action,22,,68,2,1,Eid al-Adha
2024-06-18,North,Relaxo Hawai Slippers,Relaxo,152,86.01,506,1,1,none
2024-06-18,North,Sparx Running Shoes SM-450,Sparx,50,677.01,127,3,0,none
2024-06-18,North,Bata Comfit Sandals,Bata,58,300.53,183,2,0,none
2024-06-18,North,Liberty Force-10 School Shoes,Liberty,53,394.37,249,4,0,none
2024-06-18,North,Action Formal Leather Shoes,Action,19,600.68,85,2,0,none
2024-06-18,South,Relaxo Hawai Slippers,Relaxo,138,81.24,487,2,0,none
2024-06-18,South,Sparx Running Shoes SM-450,Sparx,63,636.93,218,3,0,none
2024-06-18,South,Bata Comfit Sandals,Bata,56,329.36,198,4,0,none
2024-06-18,South,Liberty Force-10 School Shoes,Liberty,49,391.95,219,2,0,none
2024-06-18,South,Action Formal Leather Shoes,Action,23,570.44,90,3,0,none
2024-06-18,West,Relaxo Hawai Slippers,Relaxo,139,85.78,506,2,0,none
2024-06-18,West,Sparx Running Shoes SM-450,Sparx,64,655.37,212,3,0,none
2024-06-18,West,Bata Comfit Sandals,Bata,60,,239,2,0,none
2024-06-18,West,Liberty Force-10 School Shoes,Liberty,,391.31,158,4,0,none
2024-06-18,West,Action Formal Leather Shoes,Action,20,558.76,93,3,0,none
2024-06-19,North,Relaxo Hawai Slippers,Relaxo,,84.72,460,3,0,none
2024-06-19,North,Sparx Running Shoes SM-450,Sparx,51,664.72,144,2,0,none
2024-06-19,North,Bata Comfit Sandals,Bata,290,,1183,3,0,none
2024-06-19,North,Liberty Force-10 School Shoes,Liberty,56,394.87,163,2,0,none
2024-06-19,North,Action Formal Leather Shoes,Action,,,118,4,0,none
2024-06-19,South,Relaxo Hawai Slippers,Relaxo,129,80.02,452,4,0,none
2024-06-19,South,Sparx Running Shoes SM-450,Sparx,59,658.05,225,2,0,none
2024-06-19,South,Bata Comfit Sandals,Bata,61,302.39,296,2,0,none
2024-06-19,South,Liberty Force-10 School Shoes,Liberty,,410.68,219,4,0,none
2024-06-19,South,Action Formal Leather Shoes,Action,19,606.12,59,3,0,none
2024-06-19,West,Relaxo Hawai Slippers,Relaxo,122,84.16,522,2,0,none
2024-06-19,West,Sparx Running Shoes SM-450,Sparx,280,672.51,704,4,0,none
2024-06-19,West,Bata Comfit Sandals,Bata,48,311.95,168,4,0,none
2024-06-19,West,Liberty Force-10 School Shoes,Liberty,44,429.05,180,1,0,none
2024-06-19,West,Action Formal Leather Shoes,Action,20,583.72,76,3,0,none
2024-06-20,North,Relaxo Hawai Slippers,Relaxo,143,85.66,384,1,0,none
2024-06-20,North,Sparx Running Shoes SM-450,Sparx,65,678.15,303,1,0,none
2024-06-20,North,Bata Comfit Sandals,Bata,,313.22,228,2,0,none
2024-06-20,North,Liberty Force-10 School Shoes,Liberty,48,402.62,144,3,0,none
2024-06-20,North,Action Formal Leather Shoes,Action,24,606.03,113,2,0,none
2024-06-20,South,Relaxo Hawai Slippers,Relaxo,124,83.13,486,3,0,none
2024-06-20,South,Sparx Running Shoes SM-450,Sparx,65,654.08,198,4,0,none
2024-06-20,South,Bata Comfit Sandals,Bata,64,,252,2,0,none
2024-06-20,South,Liberty Force-10 School Shoes,Liberty,51,403.55,219,2,0,none
2024-06-20,South,Action Formal Leather Shoes,Action,22,583.07,78,4,0,none
2024-06-20,West,Relaxo Hawai Slippers,Relaxo,115,83.26,320,3,0,none
2024-06-20,West,Sparx Running Shoes SM-450,Sparx,256,632.48,658,2,0,none
2024-06-20,West,Bata Comfit Sandals,Bata,64,332.1,279,3,0,none
2024-06-20,West,Liberty Force-10 School Shoes,Liberty,49,404.56,150,3,0,none
2024-06-20,West,Action Formal Leather Shoes,Action,21,567.99,93,4,0,none
2024-06-21,North,Relaxo Hawai Slippers,Relaxo,144,84.13,534,2,1,none
2024-06-21,North,Sparx Running Shoes SM-450,Sparx,,623.63,330,3,0,none
2024-06-21,North,Bata Comfit Sandals,Bata,57,313.01,228,1,0,none
2024-06-21,North,Liberty Force-10 School Shoes,Liberty,40,392.42,160,3,0,none
2024-06-21,North,Action Formal Leather Shoes,Action,19,562.34,52,3,0,none
2024-06-21,South,Relaxo Hawai Slippers,Relaxo,128,82.51,413,4,0,none
2024-06-21,South,Sparx Running Shoes SM-450,Sparx,63,658.01,253,3,0,none
2024-06-21,South,Bata Comfit Sandals,Bata,58,330.51,158,4,0,none
2024-06-21,South,Liberty Force-10 School Shoes,Liberty,40,422.52,191,1,0,none
2024-06-21,South,Action Formal Leather Shoes,Action,20,572.12,85,4,0,none
2024-06-21,West,Relaxo Hawai Slippers,Relaxo,120,89.95,438,3,0,none
2024-06-21,West,Sparx Running Shoes SM-450,Sparx,61,654.89,170,1,0,none
2024-06-21,West,Bata Comfit Sandals,Bata,,304.67,248,1,0,none
2024-06-21,West,Liberty Force-10 School Shoes,Liberty,45,394.96,155,3,0,none
2024-06-21,West,Action Formal Leather Shoes,Action,21,602.99,70,4,0,none
2024-06-22,North,Relaxo Hawai Slippers,Relaxo,96,87.32,463,2,1,none
2024-06-22,North,Sparx Running Shoes SM-450,Sparx,34,658.86,158,2,1,none
2024-06-22,North,Bata Comfit Sandals,Bata,37,334.18,161,1,0,none
2024-06-22,North,Liberty Force-10 School Shoes,Liberty,29,428.33,121,4,0,none
2024-06-22,North,Action Formal Leather Shoes,Action,11,558.67,46,2,0,none
2024-06-22,South,Relaxo Hawai Slippers,Relaxo,97,83.01,326,2,1,none
