date,store_city,product_name,brand,units_sold,unit_price_inr,stock_on_hand,restock_lead_time_days,promotion_flag,sale_event
2024-06-04,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,,53,7,0,none
2024-06-04,Delhi,Samsung Galaxy M14 5G,Samsung,12,14017.95,42,6,0,none
2024-06-04,Delhi,Noise ColorFit Pulse 2,Noise,18,1580.82,77,7,0,none
2024-06-04,Delhi,JBL Go 3,JBL,15,2238.08,66,7,0,none
2024-06-05,Mumbai,boAt Airdopes 141,boAt,28,1319.96,71,7,0,none
2024-06-05,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,12,1523.77,50,5,1,none
2024-06-05,Mumbai,Samsung Galaxy M14 5G,Samsung,12,13913.45,45,7,0,none
2024-06-05,Mumbai,Noise ColorFit Pulse 2,Noise,20,1575.39,80,4,0,none
2024-06-05,Mumbai,JBL Go 3,JBL,14,2223.85,70,4,1,none
2024-06-05,Bangalore,boAt Airdopes 141,boAt,21,1340.24,65,6,0,none
2024-06-05,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,1521.75,41,3,0,none
2024-06-05,Bangalore,Samsung Galaxy M14 5G,Samsung,15,13861.8,50,5,0,none
2024-06-05,Bangalore,Noise ColorFit Pulse 2,Noise,14,1578.79,63,4,0,none
2024-06-05,Bangalore,JBL Go 3,JBL,17,2219.08,67,6,0,none
2024-06-05,Delhi,boAt Airdopes 141,boAt,23,1310.09,77,6,0,none
2024-06-05,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1497.9,67,4,0,none
2024-06-05,Delhi,Samsung Galaxy M14 5G,Samsung,14,14159.83,36,7,0,none
2024-06-05,Delhi,Noise ColorFit Pulse 2,Noise,21,1577.3,80,5,0,none
2024-06-05,Delhi,JBL Go 3,JBL,17,2216.79,47,5,0,none
2024-06-06,Mumbai,boAt Airdopes 141,boAt,25,1251.58,89,4,0,none
2024-06-06,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,11,1494.16,51,4,0,none
2024-06-06,Mumbai,Samsung Galaxy M14 5G,Samsung,13,13873.35,52,5,1,none
2024-06-06,Mumbai,Noise ColorFit Pulse 2,Noise,18,1564.51,,3,1,none
2024-06-06,Mumbai,JBL Go 3,JBL,15,2158.18,60,4,1,none
2024-06-06,Bangalore,boAt Airdopes 141,boAt,26,1291.47,71,7,1,none
2024-06-06,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,12,1470.7,35,5,0,none
2024-06-06,Bangalore,Samsung Galaxy M14 5G,Samsung,13,13860.31,48,3,1,none
2024-06-06,Bangalore,Noise ColorFit Pulse 2,Noise,18,1646.78,50,7,0,none
2024-06-06,Bangalore,JBL Go 3,JBL,13,2158.11,56,6,0,none
2024-06-06,Delhi,boAt Airdopes 141,boAt,26,1316.5,100,6,1,none
2024-06-06,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,52,,244,5,0,none
2024-06-06,Delhi,Samsung Galaxy M14 5G,Samsung,13,13940.9,45,5,0,none
2024-06-06,Delhi,Noise ColorFit Pulse 2,Noise,15,1576.8,53,5,0,none
2024-06-06,Delhi,JBL Go 3,JBL,15,2169.57,68,6,0,none
2024-06-07,Mumbai,boAt Airdopes 141,boAt,25,1294.42,104,3,0,none
2024-06-07,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,12,1504.93,58,7,0,none
2024-06-07,Mumbai,Samsung Galaxy M14 5G,Samsung,13,13898.91,58,3,0,none
2024-06-07,Mumbai,Noise ColorFit Pulse 2,Noise,17,,76,3,0,none
2024-06-07,Mumbai,JBL Go 3,JBL,12,2211.05,33,5,0,none
2024-06-07,Bangalore,boAt Airdopes 141,boAt,29,1268.88,106,7,0,none
2024-06-07,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,,1462.76,51,6,0,none
2024-06-07,Bangalore,Samsung Galaxy M14 5G,Samsung,16,13886.99,43,7,0,none
2024-06-07,Bangalore,Noise ColorFit Pulse 2,Noise,18,1586.92,84,3,0,none
2024-06-07,Bangalore,JBL Go 3,JBL,15,2187.74,40,7,0,none
2024-06-07,Delhi,boAt Airdopes 141,boAt,25,1291.87,,6,0,none
2024-06-07,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1476.29,41,7,0,none
2024-06-07,Delhi,Samsung Galaxy M14 5G,Samsung,14,13960.42,62,4,1,none
2024-06-07,Delhi,Noise ColorFit Pulse 2,Noise,,1648.77,383,6,0,none
2024-06-07,Delhi,JBL Go 3,JBL,15,2225.3,42,4,0,none
2024-06-08,Mumbai,boAt Airdopes 141,boAt,30,1329.43,112,5,0,none
2024-06-08,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1471.27,72,6,0,none
2024-06-08,Mumbai,Samsung Galaxy M14 5G,Samsung,15,14170.95,59,3,0,none
2024-06-08,Mumbai,Noise ColorFit Pulse 2,Noise,23,1631.65,92,7,0,none
2024-06-08,Mumbai,JBL Go 3,JBL,20,2212.66,98,6,0,none
2024-06-08,Bangalore,boAt Airdopes 141,boAt,30,1293.56,103,5,0,none
2024-06-08,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,1471.34,67,6,0,none
2024-06-08,Bangalore,Samsung Galaxy M14 5G,Samsung,18,14142.32,52,4,0,none
2024-06-08,Bangalore,Noise ColorFit Pulse 2,Noise,23,1570.54,63,5,0,none
2024-06-08,Bangalore,JBL Go 3,JBL,21,,62,4,0,none
2024-06-08,Delhi,boAt Airdopes 141,boAt,28,1250.51,104,5,0,none
2024-06-08,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,20,1536.29,78,3,0,none
2024-06-08,Delhi,Samsung Galaxy M14 5G,Samsung,16,13896.99,41,6,0,none
2024-06-08,Delhi,Noise ColorFit Pulse 2,Noise,126,1553.18,568,5,0,none
2024-06-08,Delhi,JBL Go 3,JBL,22,2232.55,59,7,0,none
2024-06-09,Mumbai,boAt Airdopes 141,boAt,28,1269.33,73,4,0,none
2024-06-09,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,17,1498.29,69,3,0,none
2024-06-09,Mumbai,Samsung Galaxy M14 5G,Samsung,16,13916.72,72,7,0,none
2024-06-09,Mumbai,Noise ColorFit Pulse 2,Noise,28,1606.49,109,5,0,none
2024-06-09,Mumbai,JBL Go 3,JBL,,2169.26,45,7,0,none
2024-06-09,Bangalore,boAt Airdopes 141,boAt,30,1296.99,146,6,0,none
2024-06-09,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1485.83,66,6,0,none
2024-06-09,Bangalore,Samsung Galaxy M14 5G,Samsung,16,13992.83,76,5,0,none
2024-06-09,Bangalore,Noise ColorFit Pulse 2,Noise,19,1628.89,86,7,0,none
2024-06-09,Bangalore,JBL Go 3,JBL,20,2243.71,77,6,1,none
2024-06-09,Delhi,boAt Airdopes 141,boAt,30,1326.41,127,6,0,none
2024-06-09,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,18,1473.13,62,5,0,none
2024-06-09,Delhi,Samsung Galaxy M14 5G,Samsung,17,14072.06,80,6,0,none
2024-06-09,Delhi,Noise ColorFit Pulse 2,Noise,21,1587.37,61,7,0,none
2024-06-09,Delhi,JBL Go 3,JBL,20,2197.18,54,6,0,none
2024-06-10,Mumbai,boAt Airdopes 141,boAt,23,1314.51,90,7,0,none
2024-06-10,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,,1508.37,43,4,0,none
2024-06-10,Mumbai,Samsung Galaxy M14 5G,Samsung,11,14111.19,41,3,0,none
2024-06-10,Mumbai,Noise ColorFit Pulse 2,Noise,95,1591.73,337,3,0,none
2024-06-10,Mumbai,JBL Go 3,JBL,14,2203.27,50,6,0,none
2024-06-10,Bangalore,boAt Airdopes 141,boAt,26,1303.85,98,6,0,none
2024-06-10,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1547.64,45,5,0,none
2024-06-10,Bangalore,Samsung Galaxy M14 5G,Samsung,15,13879.38,40,3,0,none
2024-06-10,Bangalore,Noise ColorFit Pulse 2,Noise,14,1603.71,61,7,0,none
2024-06-10,Bangalore,JBL Go 3,JBL,13,2192.66,60,6,0,none
2024-06-10,Delhi,boAt Airdopes 141,boAt,22,1277.01,75,4,0,none
2024-06-10,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1533.51,44,4,0,none
2024-06-10,Delhi,Samsung Galaxy M14 5G,Samsung,12,13982.25,33,7,0,none
2024-06-10,Delhi,Noise ColorFit Pulse 2,Noise,17,1601.92,66,4,0,none
2024-06-10,Delhi,JBL Go 3,JBL,16,2246.35,66,7,1,none
2024-06-11,Mumbai,boAt Airdopes 141,boAt,,1300.97,64,4,1,none
2024-06-11,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,11,1520.33,47,3,0,none
2024-06-11,Mumbai,Samsung Galaxy M14 5G,Samsung,14,13857.72,54,5,0,none
2024-06-11,Mumbai,Noise ColorFit Pulse 2,Noise,16,1578.48,69,7,0,none
2024-06-11,Mumbai,JBL Go 3,JBL,13,2161.79,37,7,0,none
2024-06-11,Bangalore,boAt Airdopes 141,boAt,26,1281.57,98,4,1,none
2024-06-11,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,,1459.48,46,4,0,none
2024-06-11,Bangalore,Samsung Galaxy M14 5G,Samsung,15,14062.81,70,5,0,none
2024-06-11,Bangalore,Noise ColorFit Pulse 2,Noise,17,1625.09,53,6,0,none
2024-06-11,Bangalore,JBL Go 3,JBL,14,2203.96,39,5,0,none
2024-06-11,Delhi,boAt Airdopes 141,boAt,22,1325.58,62,7,1,none
2024-06-11,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1537.54,36,7,0,none
2024-06-11,Delhi,Samsung Galaxy M14 5G,Samsung,13,13950.29,43,3,0,none
2024-06-11,Delhi,Noise ColorFit Pulse 2,Noise,19,1593.7,74,7,0,none
2024-06-11,Delhi,JBL Go 3,JBL,13,2162.63,37,7,0,none
2024-06-12,Mumbai,boAt Airdopes 141,boAt,156,1278.05,397,4,0,none
2024-06-12,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,12,1546.47,50,3,0,none
2024-06-12,Mumbai,Samsung Galaxy M14 5G,Samsung,13,13910.96,62,7,0,none
2024-06-12,Mumbai,Noise ColorFit Pulse 2,Noise,20,,62,4,0,none
2024-06-12,Mumbai,JBL Go 3,JBL,14,2165.59,58,3,0,none
2024-06-12,Bangalore,boAt Airdopes 141,boAt,24,1297.11,100,4,0,none
2024-06-12,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,,1512.86,59,4,0,none
2024-06-12,Bangalore,Samsung Galaxy M14 5G,Samsung,15,14062.41,65,3,0,none
2024-06-12,Bangalore,Noise ColorFit Pulse 2,Noise,19,1580.38,87,4,0,none
2024-06-12,Bangalore,JBL Go 3,JBL,13,2170.45,40,7,0,none
2024-06-12,Delhi,boAt Airdopes 141,boAt,27,1334.27,79,6,0,none
2024-06-12,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1475.39,36,5,0,none
2024-06-12,Delhi,Samsung Galaxy M14 5G,Samsung,60,,203,7,0,none
2024-06-12,Delhi,Noise ColorFit Pulse 2,Noise,18,,57,3,0,none
2024-06-12,Delhi,JBL Go 3,JBL,16,2165.69,44,5,0,none
2024-06-13,Mumbai,boAt Airdopes 141,boAt,23,,84,4,0,none
2024-06-13,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,14,1530.12,44,6,0,none
2024-06-13,Mumbai,Samsung Galaxy M14 5G,Samsung,17,14072.88,45,5,0,none
2024-06-13,Mumbai,Noise ColorFit Pulse 2,Noise,17,1575.36,61,4,0,none
2024-06-13,Mumbai,JBL Go 3,JBL,14,2152.49,46,3,0,none
2024-06-13,Bangalore,boAt Airdopes 141,boAt,26,1313.47,123,7,0,none
2024-06-13,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1546.91,55,4,0,none
2024-06-13,Bangalore,Samsung Galaxy M14 5G,Samsung,12,13902.81,55,7,0,none
2024-06-13,Bangalore,Noise ColorFit Pulse 2,Noise,19,,78,6,1,none
2024-06-13,Bangalore,JBL Go 3,JBL,14,2196.02,48,3,0,none
2024-06-13,Delhi,boAt Airdopes 141,boAt,22,1302.91,71,4,0,none
2024-06-13,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1461.33,47,3,0,none
2024-06-13,Delhi,Samsung Galaxy M14 5G,Samsung,13,14137.45,40,6,1,none
2024-06-13,Delhi,Noise ColorFit Pulse 2,Noise,20,,74,3,1,none
2024-06-13,Delhi,JBL Go 3,JBL,14,2160.26,52,3,0,none
2024-06-14,Mumbai,boAt Airdopes 141,boAt,29,1323.55,125,7,0,none
2024-06-14,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,13,1475.78,57,4,0,none
2024-06-14,Mumbai,Samsung Galaxy M14 5G,Samsung,14,13966.13,35,6,0,none
2024-06-14,Mumbai,Noise ColorFit Pulse 2,Noise,17,1617.71,49,5,0,none
2024-06-14,Mumbai,JBL Go 3,JBL,11,2212.73,29,3,0,none
2024-06-14,Bangalore,boAt Airdopes 141,boAt,22,1323.86,91,4,0,none
2024-06-14,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,13,1528.81,41,4,0,none
2024-06-14,Bangalore,Samsung Galaxy M14 5G,Samsung,13,13846.45,33,7,1,none
2024-06-14,Bangalore,Noise ColorFit Pulse 2,Noise,16,1573.17,77,6,0,none
2024-06-14,Bangalore,JBL Go 3,JBL,,2181.67,61,6,0,none
2024-06-14,Delhi,boAt Airdopes 141,boAt,23,1264.72,87,4,0,none
2024-06-14,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1464.74,65,4,0,none
2024-06-14,Delhi,Samsung Galaxy M14 5G,Samsung,14,13950.1,44,7,0,none
2024-06-14,Delhi,Noise ColorFit Pulse 2,Noise,21,1603.24,71,5,0,none
2024-06-14,Delhi,JBL Go 3,JBL,13,2176.55,40,6,0,none
2024-06-15,Mumbai,boAt Airdopes 141,boAt,36,1280.0,107,7,0,none
2024-06-15,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,17,1531.22,57,6,0,none
2024-06-15,Mumbai,Samsung Galaxy M14 5G,Samsung,16,13821.86,53,6,0,none
2024-06-15,Mumbai,Noise ColorFit Pulse 2,Noise,22,1551.64,58,4,0,none
2024-06-15,Mumbai,JBL Go 3,JBL,16,2196.31,71,3,0,none
2024-06-15,Bangalore,boAt Airdopes 141,boAt,26,1265.48,129,6,0,none
2024-06-15,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1515.16,71,5,0,none
2024-06-15,Bangalore,Samsung Galaxy M14 5G,Samsung,16,13801.41,50,7,0,none
2024-06-15,Bangalore,Noise ColorFit Pulse 2,Noise,19,1571.01,56,4,0,none
2024-06-15,Bangalore,JBL Go 3,JBL,16,2159.27,49,6,0,none
2024-06-15,Delhi,boAt Airdopes 141,boAt,29,1290.03,137,6,0,none
2024-06-15,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,,,60,4,0,none
2024-06-15,Delhi,Samsung Galaxy M14 5G,Samsung,14,13827.6,42,5,0,none
2024-06-15,Delhi,Noise ColorFit Pulse 2,Noise,21,1646.45,61,5,0,none
2024-06-15,Delhi,JBL Go 3,JBL,16,2244.19,69,3,0,none
2024-06-16,Mumbai,boAt Airdopes 141,boAt,31,1318.9,131,7,0,none
2024-06-16,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,18,1479.78,60,7,1,none
2024-06-16,Mumbai,Samsung Galaxy M14 5G,Samsung,72,13873.6,294,4,0,none
2024-06-16,Mumbai,Noise ColorFit Pulse 2,Noise,27,1610.42,,4,0,none
2024-06-16,Mumbai,JBL Go 3,JBL,16,2169.56,64,7,0,none
2024-06-16,Bangalore,boAt Airdopes 141,boAt,150,1331.95,495,7,0,none
2024-06-16,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,16,1535.74,69,4,0,none
2024-06-16,Bangalore,Samsung Galaxy M14 5G,Samsung,16,,58,3,0,none
2024-06-16,Bangalore,Noise ColorFit Pulse 2,Noise,24,1552.59,66,3,1,none
2024-06-16,Bangalore,JBL Go 3,JBL,14,2227.73,46,5,0,none
2024-06-16,Delhi,boAt Airdopes 141,boAt,34,1344.24,142,7,0,none
2024-06-16,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,16,1533.88,75,7,0,none
2024-06-16,Delhi,Samsung Galaxy M14 5G,Samsung,14,14088.63,36,7,1,none
2024-06-16,Delhi,Noise ColorFit Pulse 2,Noise,26,1602.68,114,7,0,none
2024-06-16,Delhi,JBL Go 3,JBL,18,2213.88,86,3,0,none
2024-06-17,Mumbai,boAt Airdopes 141,boAt,32,1336.83,86,5,1,Eid al-Adha
2024-06-17,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,14,1526.89,56,4,1,Eid al-Adha
2024-06-17,Mumbai,Samsung Galaxy M14 5G,Samsung,21,14158.64,92,5,1,Eid al-Adha
2024-06-17,Mumbai,Noise ColorFit Pulse 2,Noise,21,1628.29,54,3,1,Eid al-Adha
2024-06-17,Mumbai,JBL Go 3,JBL,14,2219.12,56,7,1,Eid al-Adha
2024-06-17,Bangalore,boAt Airdopes 141,boAt,37,1276.47,132,7,1,Eid al-Adha
2024-06-17,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1521.41,70,3,1,Eid al-Adha
2024-06-17,Bangalore,Samsung Galaxy M14 5G,Samsung,20,14165.43,94,3,1,Eid al-Adha
2024-06-17,Bangalore,Noise ColorFit Pulse 2,Noise,22,1590.45,71,7,1,Eid al-Adha
2024-06-17,Bangalore,JBL Go 3,JBL,16,2191.59,66,7,1,Eid al-Adha
2024-06-17,Delhi,boAt Airdopes 141,boAt,36,1341.2,143,4,1,Eid al-Adha
2024-06-17,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,16,1484.65,55,4,1,Eid al-Adha
2024-06-17,Delhi,Samsung Galaxy M14 5G,Samsung,20,14024.5,88,3,1,Eid al-Adha
2024-06-17,Delhi,Noise ColorFit Pulse 2,Noise,19,1558.92,80,7,1,Eid al-Adha
2024-06-17,Delhi,JBL Go 3,JBL,13,2207.98,62,6,1,Eid al-Adha
2024-06-18,Mumbai,boAt Airdopes 141,boAt,25,1321.59,93,7,0,none
2024-06-18,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1480.66,49,3,0,none
2024-06-18,Mumbai,Samsung Galaxy M14 5G,Samsung,13,14178.45,34,5,0,none
2024-06-18,Mumbai,Noise ColorFit Pulse 2,Noise,19,1581.41,77,6,1,none
2024-06-18,Mumbai,JBL Go 3,JBL,10,2199.02,38,6,1,none
2024-06-18,Bangalore,boAt Airdopes 141,boAt,21,1301.97,57,5,0,none
2024-06-18,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,65,1462.6,170,7,0,none
2024-06-18,Bangalore,Samsung Galaxy M14 5G,Samsung,15,,40,5,0,none
2024-06-18,Bangalore,Noise ColorFit Pulse 2,Noise,16,1646.53,74,7,0,none
2024-06-18,Bangalore,JBL Go 3,JBL,15,2149.72,72,7,0,none
2024-06-18,Delhi,boAt Airdopes 141,boAt,27,1336.9,113,7,0,none
2024-06-18,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1486.41,47,7,0,none
2024-06-18,Delhi,Samsung Galaxy M14 5G,Samsung,,14059.49,64,5,0,none
2024-06-18,Delhi,Noise ColorFit Pulse 2,Noise,21,1634.41,82,6,0,none
2024-06-18,Delhi,JBL Go 3,JBL,14,2167.47,37,7,0,none
2024-06-19,Mumbai,boAt Airdopes 141,boAt,23,1304.56,,3,0,none
2024-06-19,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1479.89,71,4,0,none
2024-06-19,Mumbai,Samsung Galaxy M14 5G,Samsung,14,14174.29,57,5,0,none
2024-06-19,Mumbai,Noise ColorFit Pulse 2,Noise,19,1581.68,,6,0,none
2024-06-19,Mumbai,JBL Go 3,JBL,14,2213.96,49,5,0,none
2024-06-19,Bangalore,boAt Airdopes 141,boAt,25,1306.97,121,3,0,none
2024-06-19,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,13,1510.91,48,5,0,none
2024-06-19,Bangalore,Samsung Galaxy M14 5G,Samsung,11,14156.83,53,3,0,none
2024-06-19,Bangalore,Noise ColorFit Pulse 2,Noise,18,1582.02,76,7,0,none
2024-06-19,Bangalore,JBL Go 3,JBL,12,2181.04,36,3,0,none
2024-06-19,Delhi,boAt Airdopes 141,boAt,24,1252.59,107,4,0,none
2024-06-19,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,15,1546.78,69,4,0,none
2024-06-19,Delhi,Samsung Galaxy M14 5G,Samsung,14,13930.25,65,5,1,none
2024-06-19,Delhi,Noise ColorFit Pulse 2,Noise,20,1644.72,82,7,0,none
2024-06-19,Delhi,JBL Go 3,JBL,13,2183.24,60,6,0,none
2024-06-20,Mumbai,boAt Airdopes 141,boAt,24,1253.54,93,4,1,none
2024-06-20,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,12,1521.3,40,7,0,none
2024-06-20,Mumbai,Samsung Galaxy M14 5G,Samsung,14,14072.54,38,3,0,none
2024-06-20,Mumbai,Noise ColorFit Pulse 2,Noise,18,1602.36,58,4,0,none
2024-06-20,Mumbai,JBL Go 3,JBL,13,2152.8,34,5,0,none
2024-06-20,Bangalore,boAt Airdopes 141,boAt,24,,75,6,1,none
2024-06-20,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1453.7,50,7,0,none
2024-06-20,Bangalore,Samsung Galaxy M14 5G,Samsung,14,,56,7,0,none
2024-06-20,Bangalore,Noise ColorFit Pulse 2,Noise,20,1585.65,61,4,0,none
2024-06-20,Bangalore,JBL Go 3,JBL,14,2154.99,60,7,1,none
2024-06-20,Delhi,boAt Airdopes 141,boAt,28,1299.63,74,3,0,none
2024-06-20,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1468.2,40,5,0,none
2024-06-20,Delhi,Samsung Galaxy M14 5G,Samsung,13,13930.14,56,6,0,none
2024-06-20,Delhi,Noise ColorFit Pulse 2,Noise,20,1596.22,96,6,1,none
2024-06-20,Delhi,JBL Go 3,JBL,13,2227.53,53,3,0,none
2024-06-21,Mumbai,boAt Airdopes 141,boAt,27,1291.0,68,7,0,none
2024-06-21,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,14,1518.64,66,7,0,none
2024-06-21,Mumbai,Samsung Galaxy M14 5G,Samsung,11,13872.39,41,6,0,none
2024-06-21,Mumbai,Noise ColorFit Pulse 2,Noise,17,1616.53,52,5,1,none
2024-06-21,Mumbai,JBL Go 3,JBL,13,2189.15,39,3,0,none
2024-06-21,Bangalore,boAt Airdopes 141,boAt,24,1304.19,66,3,0,none
2024-06-21,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1493.68,47,3,0,none
2024-06-21,Bangalore,Samsung Galaxy M14 5G,Samsung,14,14044.45,44,7,0,none
2024-06-21,Bangalore,Noise ColorFit Pulse 2,Noise,19,1638.79,75,7,0,none
2024-06-21,Bangalore,JBL Go 3,JBL,13,2186.89,45,6,0,none
2024-06-21,Delhi,boAt Airdopes 141,boAt,26,1264.43,121,6,0,none
2024-06-21,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,11,1494.12,39,3,1,none
2024-06-21,Delhi,Samsung Galaxy M14 5G,Samsung,13,14023.79,40,3,0,none
2024-06-21,Delhi,Noise ColorFit Pulse 2,Noise,21,1615.4,61,7,0,none
2024-06-21,Delhi,JBL Go 3,JBL,13,2243.73,54,6,0,none
2024-06-22,Mumbai,boAt Airdopes 141,boAt,28,1346.2,83,6,0,none
2024-06-22,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,14,1485.9,69,3,0,none
2024-06-22,Mumbai,Samsung Galaxy M14 5G,Samsung,85,13904.08,359,3,0,none
2024-06-22,Mumbai,Noise ColorFit Pulse 2,Noise,25,1556.6,77,7,0,none
2024-06-22,Mumbai,JBL Go 3,JBL,18,2200.24,60,3,0,none
2024-06-22,Bangalore,boAt Airdopes 141,boAt,26,1316.65,111,5,0,none
2024-06-22,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,14,1485.32,51,7,0,none
2024-06-22,Bangalore,Samsung Galaxy M14 5G,Samsung,15,13959.6,57,6,0,none
2024-06-22,Bangalore,Noise ColorFit Pulse 2,Noise,20,1564.21,58,4,0,none
2024-06-22,Bangalore,JBL Go 3,JBL,18,2234.49,70,6,0,none
2024-06-22,Delhi,boAt Airdopes 141,boAt,32,1284.75,135,3,0,none
2024-06-22,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1486.13,64,4,0,none
2024-06-22,Delhi,Samsung Galaxy M14 5G,Samsung,16,14068.32,61,3,0,none
2024-06-22,Delhi,Noise ColorFit Pulse 2,Noise,,1638.07,81,5,1,none
2024-06-22,Delhi,JBL Go 3,JBL,18,2203.0,51,3,0,none
2024-06-23,Mumbai,boAt Airdopes 141,boAt,32,1252.18,121,5,0,none
2024-06-23,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,16,1538.22,69,6,0,none
2024-06-23,Mumbai,Samsung Galaxy M14 5G,Samsung,16,14134.78,63,6,0,none
2024-06-23,Mumbai,Noise ColorFit Pulse 2,Noise,22,1630.28,62,7,0,none
2024-06-23,Mumbai,JBL Go 3,JBL,,2156.31,48,5,0,none
2024-06-23,Bangalore,boAt Airdopes 141,boAt,28,1322.75,119,5,0,none
2024-06-23,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,1492.75,51,4,0,none
2024-06-23,Bangalore,Samsung Galaxy M14 5G,Samsung,19,13900.95,68,4,0,none
2024-06-23,Bangalore,Noise ColorFit Pulse 2,Noise,21,1562.32,86,6,0,none
2024-06-23,Bangalore,JBL Go 3,JBL,15,2222.97,45,4,0,none
2024-06-23,Delhi,boAt Airdopes 141,boAt,26,1339.57,70,3,0,none
2024-06-23,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1526.1,46,4,0,none
2024-06-23,Delhi,Samsung Galaxy M14 5G,Samsung,18,14182.45,64,7,0,none
2024-06-23,Delhi,Noise ColorFit Pulse 2,Noise,22,1588.18,58,5,0,none
2024-06-23,Delhi,JBL Go 3,JBL,17,2202.54,52,6,0,none
2024-06-24,Mumbai,boAt Airdopes 141,boAt,25,1336.05,106,5,0,none
2024-06-24,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,13,1449.72,41,7,1,none
2024-06-24,Mumbai,Samsung Galaxy M14 5G,Samsung,14,14069.8,57,4,0,none
2024-06-24,Mumbai,Noise ColorFit Pulse 2,Noise,20,1573.19,97,6,1,none
2024-06-24,Mumbai,JBL Go 3,JBL,12,2243.49,30,6,0,none
2024-06-24,Bangalore,boAt Airdopes 141,boAt,31,1340.04,78,4,0,none
2024-06-24,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,11,,37,6,0,none
2024-06-24,Bangalore,Samsung Galaxy M14 5G,Samsung,14,13815.33,45,6,0,none
2024-06-24,Bangalore,Noise ColorFit Pulse 2,Noise,18,1582.47,62,7,0,none
2024-06-24,Bangalore,JBL Go 3,JBL,13,2192.67,51,6,0,none
2024-06-24,Delhi,boAt Airdopes 141,boAt,26,1262.25,103,6,0,none
2024-06-24,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1516.61,52,6,0,none
2024-06-24,Delhi,Samsung Galaxy M14 5G,Samsung,15,14057.63,55,6,0,none
2024-06-24,Delhi,Noise ColorFit Pulse 2,Noise,,1593.08,56,3,0,none
