date,production_unit,product_name,fabric_type,production_quantity,raw_material_cost_per_unit,finished_goods_stock,production_lead_time_days,export_order_flag,season_event
2024-06-04,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,125,214.11,351,14,0,Wedding Season
2024-06-04,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,51,274.79,190,10,1,Wedding Season
2024-06-04,Unit-Jaipur,Kids Denim Jeans,Denim,120,296.96,251,5,0,Wedding Season
2024-06-04,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,101,462.29,289,10,0,Wedding Season
2024-06-05,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,245,131.3,846,10,0,Wedding Season
2024-06-05,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,124,231.99,276,7,0,Wedding Season
2024-06-05,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,57,280.8,194,7,0,Wedding Season
2024-06-05,Unit-Tirupur,Kids Denim Jeans,Denim,103,297.2,336,14,1,Wedding Season
2024-06-05,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,97,447.02,203,10,0,Wedding Season
2024-06-05,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,243,144.95,536,7,0,Wedding Season
2024-06-05,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,114,220.25,432,7,0,Wedding Season
2024-06-05,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,52,278.86,162,7,0,Wedding Season
2024-06-05,Unit-Ludhiana,Kids Denim Jeans,Denim,,317.3,252,5,1,Wedding Season
2024-06-05,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,464,464.22,1802,14,0,Wedding Season
2024-06-05,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,222,148.32,659,10,0,Wedding Season
2024-06-05,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,114,226.92,414,5,0,Wedding Season
2024-06-05,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,50,286.66,123,10,0,Wedding Season
2024-06-05,Unit-Jaipur,Kids Denim Jeans,Denim,132,304.04,430,10,0,Wedding Season
2024-06-05,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,88,452.26,299,14,0,Wedding Season
2024-06-06,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,224,146.84,450,10,0,Wedding Season
2024-06-06,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,,,458,14,0,Wedding Season
2024-06-06,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,44,284.25,124,14,0,Wedding Season
2024-06-06,Unit-Tirupur,Kids Denim Jeans,Denim,118,315.64,444,10,0,Wedding Season
2024-06-06,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,90,435.71,291,7,0,Wedding Season
2024-06-06,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,218,132.34,709,14,0,Wedding Season
2024-06-06,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,120,221.45,433,10,0,Wedding Season
2024-06-06,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,,293.95,111,14,1,Wedding Season
2024-06-06,Unit-Ludhiana,Kids Denim Jeans,Denim,103,312.37,259,14,0,Wedding Season
2024-06-06,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,93,438.05,331,5,0,Wedding Season
2024-06-06,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,192,144.35,767,5,0,Wedding Season
2024-06-06,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,125,228.33,376,14,0,Wedding Season
2024-06-06,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,45,275.31,95,7,0,Wedding Season
2024-06-06,Unit-Jaipur,Kids Denim Jeans,Denim,130,320.94,307,14,0,Wedding Season
2024-06-06,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,86,432.58,194,5,0,Wedding Season
2024-06-07,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,223,,730,10,0,Wedding Season
2024-06-07,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,119,233.38,282,10,0,Wedding Season
2024-06-07,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,43,273.39,103,10,0,Wedding Season
2024-06-07,Unit-Tirupur,Kids Denim Jeans,Denim,133,311.16,494,10,0,Wedding Season
2024-06-07,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,89,445.15,236,14,0,Wedding Season
2024-06-07,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,237,149.96,815,14,0,Wedding Season
2024-06-07,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,120,217.2,374,10,0,Wedding Season
2024-06-07,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,54,266.22,140,7,1,Wedding Season
2024-06-07,Unit-Ludhiana,Kids Denim Jeans,Denim,105,298.08,317,14,0,Wedding Season
2024-06-07,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,94,460.47,358,7,0,Wedding Season
2024-06-07,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,249,148.28,740,7,0,Wedding Season
2024-06-07,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,125,217.41,364,14,1,Wedding Season
2024-06-07,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,50,274.3,185,7,0,Wedding Season
2024-06-07,Unit-Jaipur,Kids Denim Jeans,Denim,115,321.06,389,7,0,Wedding Season
2024-06-07,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,87,451.7,308,7,0,Wedding Season
2024-06-08,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,164,145.53,588,10,0,Wedding Season
2024-06-08,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,109,232.27,406,5,0,Wedding Season
2024-06-08,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,38,266.45,95,7,1,Wedding Season
2024-06-08,Unit-Tirupur,Kids Denim Jeans,Denim,78,302.04,234,5,0,Wedding Season
2024-06-08,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,64,440.1,235,7,0,Wedding Season
2024-06-08,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,147,141.38,326,14,1,Wedding Season
2024-06-08,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,94,220.5,308,14,0,Wedding Season
2024-06-08,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,39,293.61,123,14,0,Wedding Season
2024-06-08,Unit-Ludhiana,Kids Denim Jeans,Denim,88,312.76,326,14,0,Wedding Season
2024-06-08,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,63,444.96,176,5,0,Wedding Season
2024-06-08,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,764,149.0,2577,14,0,Wedding Season
2024-06-08,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,,,323,14,0,Wedding Season
2024-06-08,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,29,274.98,85,14,0,Wedding Season
2024-06-08,Unit-Jaipur,Kids Denim Jeans,Denim,82,309.48,267,14,0,Wedding Season
2024-06-08,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,60,430.51,190,10,0,Wedding Season
2024-06-09,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,93,145.6,212,14,0,Wedding Season
2024-06-09,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,52,218.58,110,10,0,Wedding Season
2024-06-09,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,19,282.53,70,5,0,Wedding Season
2024-06-09,Unit-Tirupur,Kids Denim Jeans,Denim,51,300.38,191,10,0,Wedding Season
2024-06-09,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,35,435.75,93,5,0,Wedding Season
2024-06-09,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,67,144.62,172,14,0,Wedding Season
2024-06-09,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,47,209.26,106,14,0,Wedding Season
2024-06-09,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,17,277.71,38,14,0,Wedding Season
2024-06-09,Unit-Ludhiana,Kids Denim Jeans,Denim,41,307.69,147,14,0,Wedding Season
2024-06-09,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,38,432.74,149,5,0,Wedding Season
2024-06-09,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,84,138.37,242,5,0,Wedding Season
2024-06-09,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,46,223.69,155,7,0,Wedding Season
2024-06-09,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,16,275.57,60,7,0,Wedding Season
2024-06-09,Unit-Jaipur,Kids Denim Jeans,Denim,45,313.61,123,10,0,Wedding Season
2024-06-09,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,33,435.42,86,14,0,Wedding Season
2024-06-10,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,258,149.41,652,5,0,Wedding Season
2024-06-10,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,126,222.04,369,14,0,Wedding Season
2024-06-10,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,57,270.36,188,5,0,Wedding Season
2024-06-10,Unit-Tirupur,Kids Denim Jeans,Denim,129,322.56,366,14,0,Wedding Season
2024-06-10,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,74,467.12,262,10,0,Wedding Season
2024-06-10,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,223,131.55,780,10,0,Wedding Season
2024-06-10,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,120,216.36,422,5,0,Wedding Season
2024-06-10,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,45,271.33,91,14,0,Wedding Season
2024-06-10,Unit-Ludhiana,Kids Denim Jeans,Denim,91,312.96,192,10,0,Wedding Season
2024-06-10,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,78,461.27,184,7,0,Wedding Season
2024-06-10,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,212,136.96,681,7,0,Wedding Season
2024-06-10,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,118,210.37,440,14,0,Wedding Season
2024-06-10,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,43,284.82,88,10,0,Wedding Season
2024-06-10,Unit-Jaipur,Kids Denim Jeans,Denim,92,296.58,231,10,0,Wedding Season
2024-06-10,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,76,463.19,169,14,0,Wedding Season
2024-06-11,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,266,137.87,1012,7,0,Wedding Season
2024-06-11,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,107,217.36,314,7,0,Wedding Season
2024-06-11,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,50,277.19,,14,0,Wedding Season
2024-06-11,Unit-Tirupur,Kids Denim Jeans,Denim,94,300.8,252,10,0,Wedding Season
2024-06-11,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,81,433.51,269,7,0,Wedding Season
2024-06-11,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,235,134.09,791,10,0,Wedding Season
2024-06-11,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,130,221.05,264,14,0,Wedding Season
2024-06-11,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,49,282.61,134,10,0,Wedding Season
2024-06-11,Unit-Ludhiana,Kids Denim Jeans,Denim,107,310.51,276,14,0,Wedding Season
2024-06-11,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,93,434.31,294,14,0,Wedding Season
2024-06-11,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,238,143.1,688,7,0,Wedding Season
2024-06-11,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,,210.2,353,5,0,Wedding Season
2024-06-11,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,49,285.39,108,14,0,Wedding Season
2024-06-11,Unit-Jaipur,Kids Denim Jeans,Denim,530,312.11,1270,14,0,Wedding Season
2024-06-11,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,80,467.9,314,10,0,Wedding Season
2024-06-12,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,216,130.86,735,5,0,Wedding Season
2024-06-12,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,116,230.45,333,7,0,Wedding Season
2024-06-12,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,50,270.23,131,10,0,Wedding Season
2024-06-12,Unit-Tirupur,Kids Denim Jeans,Denim,106,321.53,304,10,0,Wedding Season
2024-06-12,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,87,436.03,218,5,1,Wedding Season
2024-06-12,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,193,140.61,656,10,1,Wedding Season
2024-06-12,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,113,221.81,306,14,0,Wedding Season
2024-06-12,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,44,293.55,113,14,0,Wedding Season
2024-06-12,Unit-Ludhiana,Kids Denim Jeans,Denim,90,322.76,262,14,0,Wedding Season
2024-06-12,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,78,438.06,161,5,0,Wedding Season
2024-06-12,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,214,130.75,531,10,0,Wedding Season
2024-06-12,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,480,232.34,1882,14,0,Wedding Season
2024-06-12,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,51,291.22,152,7,1,Wedding Season
2024-06-12,Unit-Jaipur,Kids Denim Jeans,Denim,98,307.83,217,5,0,Wedding Season
2024-06-12,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,56,451.42,209,14,0,Wedding Season
2024-06-13,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,225,145.98,525,14,0,Wedding Season
2024-06-13,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,135,227.97,279,10,0,Wedding Season
2024-06-13,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,54,271.05,130,7,1,Wedding Season
2024-06-13,Unit-Tirupur,Kids Denim Jeans,Denim,99,308.99,391,10,0,Wedding Season
2024-06-13,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,84,458.33,254,10,0,Wedding Season
2024-06-13,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,204,142.99,809,7,0,Wedding Season
2024-06-13,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,125,231.73,483,5,0,Wedding Season
2024-06-13,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,45,284.35,170,14,0,Wedding Season
2024-06-13,Unit-Ludhiana,Kids Denim Jeans,Denim,97,324.7,321,7,0,Wedding Season
2024-06-13,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,73,441.75,157,14,0,Wedding Season
2024-06-13,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,210,134.53,548,14,0,Wedding Season
2024-06-13,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,113,219.61,419,10,0,Wedding Season
2024-06-13,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,45,278.63,136,10,0,Wedding Season
2024-06-13,Unit-Jaipur,Kids Denim Jeans,Denim,92,302.22,269,5,0,Wedding Season
2024-06-13,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,77,,,14,0,Wedding Season
2024-06-14,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,226,144.63,471,7,0,Wedding Season
2024-06-14,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,118,207.26,422,7,1,Wedding Season
2024-06-14,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,216,273.48,477,5,0,Wedding Season
2024-06-14,Unit-Tirupur,Kids Denim Jeans,Denim,545,306.24,1665,5,0,Wedding Season
2024-06-14,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,91,442.94,231,14,0,Wedding Season
2024-06-14,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,207,144.28,629,10,0,Wedding Season
2024-06-14,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,,229.85,391,5,0,Wedding Season
2024-06-14,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,50,281.9,189,14,0,Wedding Season
2024-06-14,Unit-Ludhiana,Kids Denim Jeans,Denim,96,317.78,242,14,0,Wedding Season
2024-06-14,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,80,449.41,168,14,0,Wedding Season
2024-06-14,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,234,132.96,858,10,0,Wedding Season
2024-06-14,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,115,211.96,370,10,1,Wedding Season
2024-06-14,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,53,293.85,195,10,0,Wedding Season
2024-06-14,Unit-Jaipur,Kids Denim Jeans,Denim,112,301.51,354,14,0,Wedding Season
2024-06-14,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,76,432.1,281,14,0,Wedding Season
2024-06-15,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,158,140.76,488,14,0,Wedding Season
2024-06-15,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,103,,333,14,0,Wedding Season
2024-06-15,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,32,273.54,65,14,1,Wedding Season
2024-06-15,Unit-Tirupur,Kids Denim Jeans,Denim,68,311.68,263,7,0,Wedding Season
2024-06-15,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,,449.44,,5,0,Wedding Season
2024-06-15,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,160,132.37,343,5,0,Wedding Season
2024-06-15,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,106,228.17,326,5,0,Wedding Season
2024-06-15,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,38,266.09,131,5,0,Wedding Season
2024-06-15,Unit-Ludhiana,Kids Denim Jeans,Denim,67,310.18,,10,1,Wedding Season
2024-06-15,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,51,446.33,,5,0,Wedding Season
2024-06-15,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,136,130.07,291,10,0,Wedding Season
2024-06-15,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,78,206.67,279,10,1,Wedding Season
2024-06-15,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,35,276.64,99,5,0,Wedding Season
2024-06-15,Unit-Jaipur,Kids Denim Jeans,Denim,69,309.62,186,10,1,Wedding Season
2024-06-15,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,66,462.93,208,7,0,Wedding Season
2024-06-16,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,98,133.83,334,7,0,Wedding Season
2024-06-16,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,53,231.72,117,7,1,Wedding Season
2024-06-16,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,17,271.27,50,5,0,Wedding Season
2024-06-16,Unit-Tirupur,Kids Denim Jeans,Denim,42,318.36,165,7,0,Wedding Season
2024-06-16,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,,465.19,73,10,0,Wedding Season
2024-06-16,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,78,146.21,225,7,1,Wedding Season
2024-06-16,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,53,213.94,116,14,1,Wedding Season
2024-06-16,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,84,283.43,190,10,0,Wedding Season
2024-06-16,Unit-Ludhiana,Kids Denim Jeans,Denim,43,322.04,134,7,0,Wedding Season
2024-06-16,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,33,451.25,111,14,1,Wedding Season
2024-06-16,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,71,147.01,194,7,0,Wedding Season
2024-06-16,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,60,212.48,196,7,1,Wedding Season
2024-06-16,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,23,279.21,75,5,0,Wedding Season
2024-06-16,Unit-Jaipur,Kids Denim Jeans,Denim,35,304.88,89,10,0,Wedding Season
2024-06-16,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,31,444.39,114,7,0,Wedding Season
2024-06-17,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,274,144.3,700,10,1,Eid al-Adha
2024-06-17,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,127,206.01,312,10,1,Eid al-Adha
2024-06-17,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,255,266.82,856,10,0,Eid al-Adha
2024-06-17,Unit-Tirupur,Kids Denim Jeans,Denim,91,,311,7,0,Eid al-Adha
2024-06-17,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,68,457.52,184,7,0,Eid al-Adha
2024-06-17,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,243,146.63,764,7,0,Eid al-Adha
2024-06-17,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,135,,300,14,0,Eid al-Adha
2024-06-17,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,51,276.75,187,14,0,Eid al-Adha
2024-06-17,Unit-Ludhiana,Kids Denim Jeans,Denim,82,312.9,327,14,0,Eid al-Adha
2024-06-17,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,85,449.75,173,10,0,Eid al-Adha
2024-06-17,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,209,140.68,610,5,0,Eid al-Adha
2024-06-17,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,113,227.99,419,7,1,Eid al-Adha
2024-06-17,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,52,290.92,171,7,0,Eid al-Adha
2024-06-17,Unit-Jaipur,Kids Denim Jeans,Denim,95,306.17,266,14,0,Eid al-Adha
2024-06-17,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,72,438.23,214,5,0,Eid al-Adha
2024-06-18,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,251,143.66,772,5,0,Wedding Season
2024-06-18,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,114,211.72,443,7,0,Wedding Season
2024-06-18,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,43,269.61,149,5,1,Wedding Season
2024-06-18,Unit-Tirupur,Kids Denim Jeans,Denim,98,307.81,263,5,0,Wedding Season
2024-06-18,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,76,449.5,198,7,0,Wedding Season
2024-06-18,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,236,134.39,767,7,0,Wedding Season
2024-06-18,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,129,212.64,336,14,0,Wedding Season
2024-06-18,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,50,291.82,151,7,0,Wedding Season
2024-06-18,Unit-Ludhiana,Kids Denim Jeans,Denim,96,298.6,276,10,0,Wedding Season
2024-06-18,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,69,440.53,216,10,0,Wedding Season
2024-06-18,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,,145.54,643,7,0,Wedding Season
2024-06-18,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,149,211.78,326,7,0,Wedding Season
2024-06-18,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,,276.1,160,7,0,Wedding Season
2024-06-18,Unit-Jaipur,Kids Denim Jeans,Denim,104,314.68,319,7,1,Wedding Season
2024-06-18,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,62,436.93,245,10,0,Wedding Season
2024-06-19,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,231,135.57,,10,0,Wedding Season
2024-06-19,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,138,218.94,374,10,0,Wedding Season
2024-06-19,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,49,286.31,118,5,0,Wedding Season
2024-06-19,Unit-Tirupur,Kids Denim Jeans,Denim,74,313.64,220,14,0,Wedding Season
2024-06-19,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,60,438.68,169,14,0,Wedding Season
2024-06-19,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,242,133.38,753,7,1,Wedding Season
2024-06-19,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,137,211.99,430,10,0,Wedding Season
2024-06-19,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,51,266.52,161,5,1,Wedding Season
2024-06-19,Unit-Ludhiana,Kids Denim Jeans,Denim,66,,188,5,0,Wedding Season
2024-06-19,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,74,443.26,272,7,0,Wedding Season
2024-06-19,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,218,,676,7,0,Wedding Season
2024-06-19,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,122,222.48,295,14,0,Wedding Season
2024-06-19,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,45,270.68,93,10,0,Wedding Season
2024-06-19,Unit-Jaipur,Kids Denim Jeans,Denim,87,317.67,321,10,0,Wedding Season
2024-06-19,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,67,452.06,166,7,0,Wedding Season
2024-06-20,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,274,141.61,,5,0,Wedding Season
2024-06-20,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,119,232.65,418,10,1,Wedding Season
2024-06-20,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,46,287.11,168,10,1,Wedding Season
2024-06-20,Unit-Tirupur,Kids Denim Jeans,Denim,87,295.91,284,10,0,Wedding Season
2024-06-20,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,,,217,10,0,Wedding Season
2024-06-20,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,229,142.7,754,10,0,Wedding Season
2024-06-20,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,120,224.25,353,7,0,Wedding Season
2024-06-20,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,52,269.95,174,7,0,Wedding Season
2024-06-20,Unit-Ludhiana,Kids Denim Jeans,Denim,76,318.78,301,14,0,Wedding Season
2024-06-20,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,57,450.82,223,5,0,Wedding Season
2024-06-20,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,243,139.41,788,14,0,Wedding Season
2024-06-20,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,137,230.97,362,7,0,Wedding Season
2024-06-20,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,44,277.37,91,10,0,Wedding Season
2024-06-20,Unit-Jaipur,Kids Denim Jeans,Denim,79,320.62,201,14,1,Wedding Season
2024-06-20,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,87,458.94,238,7,0,Wedding Season
2024-06-21,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,233,137.54,691,10,0,Wedding Season
